player_name,age,position,club_involved,fee,transfer_period,year,season
Roberto Antonioli,30,midfield,SPAL,0.0,out,Summer,1998,1998/1999
Stefano Polesel,23,attack,Padova,0.0,out,Summer,1998,1998/1999
Marco Cento,22,midfield,Ternana,0.0,out,Summer,1998,1998/1999
Michele Cossato,28,attack,Atalanta BC,0.0,out,Summer,1998,1998/1999
Giancarlo Filippini,29,Centre-Back,Hellas Verona,0.0,out,Summer,1998,1998/1999
Ciro Ginestra,18,Centre-Forward,SPAL,0.0,out,Summer,1998,1998/1999
Fabio Bazzani,21,Centre-Forward,Varese,0.0,out,Summer,1998,1998/1999
Francesco Ciullo,18,attack,Sandonà,0.0,out,Summer,1998,1998/1999
Mauro Bianchi,18,Centre-Back,Calcio Monza,0.0,out,Summer,1998,1998/1999
Gerhard Poschner,29,Defensive Midfield,VfB Stuttgart,0.0,in,Winter,1998,1998/1999
Pablo Pinones-Arce,17,Centre-Forward,Brommapojkarna,0.0,in,Winter,1998,1998/1999
Alessandro Pistone,23,Left-Back,Newcastle,0.0,in,Winter,1998,1998/1999
Álvaro Recoba,22,Second Striker,Inter,0.0,in,Winter,1998,1998/1999
Augustine Ahinful,24,Centre-Forward,Leiria,0.0,in,Winter,1998,1998/1999
Stefan Schwoch,29,Centre-Forward,Napoli,0.0,out,Winter,1998,1998/1999
Pierpaolo Bresciani,28,Right Winger,Reggiana,0.0,out,Winter,1998,1998/1999
Tácio,18,Attacking Midfield,EC Vitória,0.0,out,Winter,1998,1998/1999
Enrico Buonocore,27,Second Striker,Ternana,0.0,out,Winter,1998,1998/1999
Luigi Giandomenico,20,Attacking Midfield,Arezzo,0.0,out,Winter,1998,1998/1999
Stefano Gioacchini,22,Second Striker,Coventry,0.0,out,Winter,1998,1998/1999
Stefano Bettarini,27,Left-Back,Fiorentina,2000000.0,in,Summer,1999,1999/2000
Dejan Petkovic,26,Attacking Midfield,EC Vitória,0.0,in,Summer,1999,1999/2000
Michael Konsel,37,Goalkeeper,AS Roma,0.0,in,Summer,1999,1999/2000
Runar Berg,28,Central Midfield,Rosenborg,0.0,in,Summer,1999,1999/2000
Rubén Maldonado,20,Centre-Back,Olimpia,0.0,in,Summer,1999,1999/2000
Fabrizio Casazza,28,Goalkeeper,Torino,0.0,in,Summer,1999,1999/2000
Giampiero Maini,27,Defensive Midfield,Bologna,0.0,in,Summer,1999,1999/2000
