player_name,age,position,club_involved,fee,transfer_period,year,season
Ardian Ismajli,23,Centre-Back,Hajduk Split,2200000.0,Summer,2020,2020/2021
Jeroen Zoet,29,Goalkeeper,PSV Eindhoven,1500000.0,Summer,2020,2020/2021
Diego Farias,30,Left Winger,Cagliari Calcio,500000.0,Summer,2020,2020/2021
Nahuel Estévez,24,Central Midfield,Estudiantes,250000.0,Summer,2020,2020/2021
Julian Chabot,22,Centre-Back,Sampdoria,200000.0,Summer,2020,2020/2021
Daniele Verde,24,Right Winger,AEK Athens,190000.0,Summer,2020,2020/2021
Léo Sena,24,Defensive Midfield,Atlético-MG,180000.0,Summer,2020,2020/2021
Kevin Agudelo,21,Right Winger,Genoa,100000.0,Summer,2020,2020/2021
Jacopo Sala,28,Central Midfield,SPAL,0.0,Summer,2020,2020/2021
Rafael,38,Goalkeeper,Cagliari Calcio,0.0,Summer,2020,2020/2021
Lorenzo Colombini,19,Left-Back,Inter U19,0.0,Summer,2020,2020/2021
M'Bala Nzola,24,Centre-Forward,Trapani,0.0,Summer,2020,2020/2021
Ivan Provedel,26,Goalkeeper,Empoli,0.0,Summer,2020,2020/2021
Tommaso Pobega,21,Central Midfield,AC Milan,0.0,Summer,2020,2020/2021
Alessandro Deiola,25,Central Midfield,Cagliari Calcio,0.0,Summer,2020,2020/2021
Lucien Agoumé,18,Defensive Midfield,Inter,0.0,Summer,2020,2020/2021
Federico Mattiello,25,Right-Back,Atalanta BC,0.0,Summer,2020,2020/2021
Roberto Piccoli,19,Centre-Forward,Atalanta BC,0.0,Summer,2020,2020/2021
Cristian Dell'Orco,26,Left-Back,Sassuolo,0.0,Summer,2020,2020/2021
Tommaso Augello,26,Left-Back,Sampdoria,-1500000.0,Summer,2020,2020/2021
Delano Burgzorg,21,Left Winger,Heracles Almelo,-240000.0,Summer,2020,2020/2021
Pietro Ceccaroni,24,Centre-Back,Venezia,-200000.0,Summer,2020,2020/2021
DJ Buffonge,21,Attacking Midfield,NAC Breda,0.0,Summer,2020,2020/2021
Michael D'Eramo,21,Central Midfield,Vis Pesaro,0.0,Summer,2020,2020/2021
Marco Crocchianti,24,Centre-Back,Siena,0.0,Summer,2020,2020/2021
Jacopo Giuliani,21,Left Midfield,Carpi,0.0,Summer,2020,2020/2021
Axel Desjardins,20,Goalkeeper,Novara,0.0,Summer,2020,2020/2021
Matteo Figoli,19,Central Midfield,Pergolettese,0.0,Summer,2020,2020/2021
Simone Barone,21,Goalkeeper,Turris,0.0,Summer,2020,2020/2021
Alessandro Bordin,22,Central Midfield,Casertana,0.0,Summer,2020,2020/2021
Lorenzo Colombini,19,Left-Back,Novara,0.0,Summer,2020,2020/2021
Sveinn Aron Gudjohnsen,22,Centre-Forward,Odense BK,0.0,Summer,2020,2020/2021
Theophilus Awua,22,Central Midfield,Cittadella,0.0,Summer,2020,2020/2021
Gregorio Morachioli,20,Left Winger,Imolese,0.0,Summer,2020,2020/2021
Soufiane Bidaoui,30,Left Winger,Without Club,0.0,Summer,2020,2020/2021
Federico Ricci,26,Right Winger,Sassuolo,0.0,Summer,2020,2020/2021
Tobias Reinhart,20,Defensive Midfield,CA Temperley,0.0,Summer,2020,2020/2021
Luigi Vitale,32,Left-Back,Hellas Verona,0.0,Summer,2020,2020/2021
Antonio Di Gaudio,31,Left Winger,Hellas Verona,0.0,Summer,2020,2020/2021
M'Bala Nzola,24,Centre-Forward,Trapani,0.0,Summer,2020,2020/2021
Antonino Ragusa,30,Left Winger,Hellas Verona,0.0,Summer,2020,2020/2021
Simone Scuffet,24,Goalkeeper,Udinese Calcio,0.0,Summer,2020,2020/2021
Riccardo Saponara,29,Attacking Midfield,Fiorentina,0.0,Winter,2020,2020/2021
Paolo Bartolomei,31,Central Midfield,Cremonese,-20000.0,Winter,2020,2020/2021
Luca Mora,32,Central Midfield,SPAL,-1000.0,Winter,2020,2020/2021
Giuseppe Mastinu,29,Central Midfield,AC Pisa,0.0,Winter,2020,2020/2021
Theophilus Awua,22,Central Midfield,Pro Vercelli,0.0,Winter,2020,2020/2021
Alessandro Deiola,25,Central Midfield,Cagliari Calcio,0.0,Winter,2020,2020/2021
Janis Antiste,19,Centre-Forward,Toulouse,4600000.0,Summer,2021,2021/2022
Kelvin Amian,23,Right-Back,Toulouse,3200000.0,Summer,2021,2021/2022
Dimitrios Nikolaou,22,Centre-Back,FC Empoli,3000000.0,Summer,2021,2021/2022
Jakub Kiwior,21,Defensive Midfield,MSK Zilina,2200000.0,Summer,2021,2021/2022
David Strelec,20,Centre-Forward,Slo. Bratislava,1800000.0,Summer,2021,2021/2022
Samuel Mraz,24,Centre-Forward,FC Empoli,1600000.0,Summer,2021,2021/2022
Léo Sena,25,Defensive Midfield,Atlético-MG,1250000.0,Summer,2021,2021/2022
Aimar Sher,18,Central Midfield,Hammarby,1200000.0,Summer,2021,2021/2022
Mikael Egill Ellertsson,19,Central Midfield,SPAL U19,1000000.0,Summer,2021,2021/2022
Emil Kornvig,21,Central Midfield,Lyngby BK,1000000.0,Summer,2021,2021/2022
Arkadiusz Reca,26,Left-Back,Atalanta BC,1000000.0,Summer,2021,2021/2022
Daniele Verde,25,Right Winger,AEK Athens,600000.0,Summer,2021,2021/2022
Ebrima Colley,21,Left Winger,Atalanta BC,600000.0,Summer,2021,2021/2022
Leandro Sanca,21,Right Winger,Braga B,500000.0,Summer,2021,2021/2022
Suf Podgoreanu,19,Right Winger,Roma U19,500000.0,Summer,2021,2021/2022
Martin Erlic,23,Centre-Back,Sassuolo,500000.0,Summer,2021,2021/2022
Emil Holm,21,Right-Back,SönderjyskE,300000.0,Summer,2021,2021/2022
Rey Manaj,24,Centre-Forward,Barcelona,300000.0,Summer,2021,2021/2022
Kevin Agudelo,22,Right Winger,Genoa,90000.0,Summer,2021,2021/2022
Mehdi Bourabia,30,Central Midfield,Sassuolo,75000.0,Summer,2021,2021/2022
Petko Hristov,22,Centre-Back,Fiorentina,0.0,Summer,2021,2021/2022
Ognjen Stijepovic,21,Second Striker,Sampdoria,0.0,Summer,2021,2021/2022
Petar Zovko,19,Goalkeeper,Sampdoria U19,0.0,Summer,2021,2021/2022
Diego Zuppel,18,Centre-Forward,Arezzo,0.0,Summer,2021,2021/2022
Kleis Bozhanaj,20,Second Striker,Empoli U19,0.0,Summer,2021,2021/2022
Viktor Kovalenko,25,Attacking Midfield,Atalanta BC,0.0,Summer,2021,2021/2022
Nicolò Bertola,18,Centre-Back,Spezia U19,0.0,Summer,2021,2021/2022
Aurélien Nguiamba,22,Defensive Midfield,Without Club,0.0,Summer,2021,2021/2022
Niccolò Pietra,17,Central Midfield,Spezia U19,0.0,Summer,2021,2021/2022
Eddie Salcedo,19,Centre-Forward,Genoa,0.0,Summer,2021,2021/2022
Martin Erlic,23,Centre-Back,Sassuolo,-3500000.0,Summer,2021,2021/2022
Ardian Ismajli,24,Centre-Back,FC Empoli,-2000000.0,Summer,2021,2021/2022
Alessandro Bordin,23,Central Midfield,Fidelis Andria,-200000.0,Summer,2021,2021/2022
Gennaro Acampora,27,Central Midfield,Benevento,0.0,Summer,2021,2021/2022
Claudio Terzi,37,Centre-Back,Siena,0.0,Summer,2021,2021/2022
Matteo Marinari,21,Centre-Back,Arzachena,0.0,Summer,2021,2021/2022
Juan Ramos,24,Left-Back,Peñarol,0.0,Summer,2021,2021/2022
Theophilus Awua,23,Central Midfield,Pro Vercelli,0.0,Summer,2021,2021/2022
Andrey Galabinov,32,Centre-Forward,Reggina,0.0,Summer,2021,2021/2022
Jacopo Giuliani,22,Left Midfield,Livorno,0.0,Summer,2021,2021/2022
Matteo Ricci,27,Defensive Midfield,Frosinone,0.0,Summer,2021,2021/2022
Sveinn Aron Gudjohnsen,23,Centre-Forward,Elfsborg,0.0,Summer,2021,2021/2022
Mattia Gaddini,18,Left Winger,Sestri Levante,0.0,Summer,2021,2021/2022
Ognjen Stijepovic,21,Second Striker,Pistoiese,0.0,Summer,2021,2021/2022
Kleis Bozhanaj,20,Second Striker,Casa Pia,0.0,Summer,2021,2021/2022
Matteo Figoli,20,Central Midfield,Carrarese,0.0,Summer,2021,2021/2022
Axel Desjardins,21,Goalkeeper,Novara,-1000.0,Summer,2021,2021/2022
Gregorio Morachioli,21,Left Winger,Renate,0.0,Summer,2021,2021/2022
Mikael Egill Ellertsson,19,Central Midfield,SPAL,0.0,Summer,2021,2021/2022
Emil Holm,21,Right-Back,SönderjyskE,0.0,Summer,2021,2021/2022
Leandro Sanca,21,Right Winger,Casa Pia,0.0,Summer,2021,2021/2022
Lorenzo Colombini,20,Left-Back,Giana Erminio,0.0,Summer,2021,2021/2022
Elio Capradossi,25,Centre-Back,SPAL,0.0,Summer,2021,2021/2022
Emil Kornvig,21,Central Midfield,SönderjyskE,0.0,Summer,2021,2021/2022
Luca Vignali,25,Right-Back,Como,0.0,Summer,2021,2021/2022
Samuel Mraz,24,Centre-Forward,Slo. Bratislava,0.0,Summer,2021,2021/2022
Titas Krapikas,22,Goalkeeper,Without Club,0.0,Summer,2021,2021/2022
Rafael,39,Goalkeeper,Retired,0.0,Summer,2021,2021/2022
Riccardo Saponara,29,Attacking Midfield,Fiorentina,0.0,Summer,2021,2021/2022
Léo Sena,25,Defensive Midfield,Atlético-MG,0.0,Summer,2021,2021/2022
Daniele Verde,25,Right Winger,AEK Athens,0.0,Summer,2021,2021/2022
Julian Chabot,23,Centre-Back,Sampdoria,0.0,Summer,2021,2021/2022
Lucien Agoumé,19,Defensive Midfield,Inter,0.0,Summer,2021,2021/2022
Tommaso Pobega,21,Central Midfield,AC Milan,0.0,Summer,2021,2021/2022
Diego Farias,31,Left Winger,Cagliari Calcio,0.0,Summer,2021,2021/2022
Nahuel Estévez,25,Central Midfield,Estudiantes,0.0,Summer,2021,2021/2022
