player_name,age,position,club_involved,fee,transfer_period,year,season
Gianluca Busio,19,Central Midfield,Kansas City,6000000.0,Summer,2021,2021/2022
Thomas Henry,26,Centre-Forward,OH Leuven,5500000.0,Summer,2021,2021/2022
Tanner Tessmann,19,Central Midfield,Dallas,3640000.0,Summer,2021,2021/2022
Arnór Sigurdsson,22,Attacking Midfield,CSKA Moscow,800000.0,Summer,2021,2021/2022
Ridgeciano Haps,28,Left-Back,Feyenoord,500000.0,Summer,2021,2021/2022
Sofian Kiyine,23,Central Midfield,Lazio,400000.0,Summer,2021,2021/2022
David Schnegg,22,Left-Back,LASK,250000.0,Summer,2021,2021/2022
Daan Heymans,22,Attacking Midfield,Waasl.-Beveren,0.0,Summer,2021,2021/2022
Filippo Neri,18,Goalkeeper,Livorno,0.0,Summer,2021,2021/2022
Dor Peretz,26,Defensive Midfield,M. Tel Aviv,0.0,Summer,2021,2021/2022
David Okereke,23,Centre-Forward,Club Brugge,0.0,Summer,2021,2021/2022
Ethan Ampadu,20,Centre-Back,Chelsea,0.0,Summer,2021,2021/2022
Tyronne Ebuehi,25,Right-Back,Benfica B,0.0,Summer,2021,2021/2022
Mattia Caldara,27,Centre-Back,AC Milan,0.0,Summer,2021,2021/2022
Sergio Romero,34,Goalkeeper,Without Club,0.0,Summer,2021,2021/2022
Francesco Di Mariano,25,Left Winger,Lecce,-200000.0,Summer,2021,2021/2022
Antonio Marino,32,Centre-Back,Carrarese,0.0,Summer,2021,2021/2022
Alberto Pomini,40,Goalkeeper,SPAL,0.0,Summer,2021,2021/2022
Emanuele Cigagna,22,Centre-Back,Vibonese,0.0,Summer,2021,2021/2022
Yuri Senesi,24,Second Striker,Vibonese,0.0,Summer,2021,2021/2022
Filippo Serena,21,Central Midfield,Grosseto,0.0,Summer,2021,2021/2022
Óttar Magnús Karlsson,24,Centre-Forward,Siena,0.0,Summer,2021,2021/2022
Domenico Rossi,21,Central Midfield,Vis Pesaro,0.0,Summer,2021,2021/2022
Anthony Taugourdeau,32,Defensive Midfield,LR Vicenza,0.0,Summer,2021,2021/2022
Nicolas Galazzi,20,Right Winger,Triestina,0.0,Summer,2021,2021/2022
Mario De Marino,21,Centre-Back,Fidelis Andria,0.0,Summer,2021,2021/2022
Riccardo Pigozzo,21,Goalkeeper,Seregno,0.0,Summer,2021,2021/2022
Gian Filippo Felicioli,23,Left-Back,Ascoli,0.0,Summer,2021,2021/2022
Harvey St Clair,22,Left Winger,Seregno,0.0,Summer,2021,2021/2022
Michele Cremonesi,33,Centre-Back,Without Club,0.0,Summer,2021,2021/2022
Giacomo Ricci,24,Left-Back,Parma,0.0,Summer,2021,2021/2022
Youssef Maleh,22,Central Midfield,Fiorentina,0.0,Summer,2021,2021/2022
Sebastiano Esposito,18,Centre-Forward,Inter,0.0,Summer,2021,2021/2022
Gabriele Ferrarini,21,Right-Back,Fiorentina,0.0,Summer,2021,2021/2022
Michaël Cuisance,22,Central Midfield,Bayern Munich,4000000.0,Winter,2021,2021/2022
Maximilian Ullmann,25,Left-Back,Rapid Vienna,500000.0,Winter,2021,2021/2022
Jean-Pierre Nsame,28,Centre-Forward,BSC Young Boys,500000.0,Winter,2021,2021/2022
Nani,35,Left Winger,Orlando,0.0,Winter,2021,2021/2022
Ales Mateju,25,Right-Back,Without Club,0.0,Winter,2021,2021/2022
Mikael Törset Johnsen,21,Attacking Midfield,Without Club,0.0,Winter,2021,2021/2022
Filippo Serena,22,Central Midfield,Pontedera,0.0,Winter,2021,2021/2022
Óttar Magnús Karlsson,24,Centre-Forward,Oakland Roots,0.0,Winter,2021,2021/2022
Jacopo Dezi,29,Central Midfield,Padova,0.0,Winter,2021,2021/2022
