player_name,age,position,club_involved,fee,transfer_period,year,season
Alessandro Pierini,29,Centre-Back,Reggina,0.0,Winter,2002,2002/2003
Giuseppe Cardone,28,Right-Back,Piacenza,0.0,Winter,2002,2002/2003
Johnnier Montaño,19,Attacking Midfield,Piacenza,0.0,Winter,2002,2002/2003
Alessandro Rosina,18,Right Winger,Parma U19,0.0,Winter,2002,2002/2003
Vratislav Gresko,25,Left-Back,Blackburn,0.0,Winter,2002,2002/2003
Aimo Diana,25,Right Midfield,Reggina,0.0,Winter,2002,2002/2003
Stefano Torrisi,31,Centre-Back,Reggina,0.0,Winter,2002,2002/2003
Marco Marchionni,22,Right Midfield,Piacenza,0.0,Winter,2002,2002/2003
Sebastiano Siviglia,29,Centre-Back,Atalanta BC,0.0,Winter,2002,2002/2003
Emiliano Bonazzoli,24,Centre-Forward,Reggina,0.0,Winter,2002,2002/2003
Massimo Donati,21,Defensive Midfield,Milan,0.0,Winter,2002,2002/2003
Sébastien Frey,23,Goalkeeper,Inter,21000000.0,Summer,2003,2003/2004
Emiliano Moretti,22,Centre-Back,Juventus,1800000.0,Summer,2003,2003/2004
Domenico Morfeo,27,Attacking Midfield,Inter,1000000.0,Summer,2003,2003/2004
Anthony Seric,24,Left-Back,Hellas Verona,0.0,Summer,2003,2003/2004
Vincenzo Sicignano,28,Goalkeeper,US Palermo,0.0,Summer,2003,2003/2004
Benny Carbone,31,Second Striker,Como,0.0,Summer,2003,2003/2004
Marcello Castellini,30,Centre-Back,Bologna,0.0,Summer,2003,2003/2004
Manuele Blasi,22,Central Midfield,Juventus,0.0,Summer,2003,2003/2004
Marco Donadel,20,Defensive Midfield,AC Milan,0.0,Summer,2003,2003/2004
Giordano Vanin,17,Goalkeeper,Parma U19,0.0,Summer,2003,2003/2004
Ibrahima Camara,18,Left-Back,Parma U19,0.0,Summer,2003,2003/2004
Tonino Sorrentino,18,Centre-Forward,Parma U19,0.0,Summer,2003,2003/2004
Paolo Ruffini,19,Central Midfield,Parma U19,0.0,Summer,2003,2003/2004
Adrian Mutu,24,Centre-Forward,Chelsea,-19000000.0,Summer,2003,2003/2004
Evanilson,27,Right-Back,Bor. Dortmund,-15000000.0,Summer,2003,2003/2004
Marco Di Vaio,26,Centre-Forward,Juventus,-14000000.0,Summer,2003,2003/2004
Emiliano Bonazzoli,24,Centre-Forward,Reggina,-4500000.0,Summer,2003,2003/2004
Savo Milosevic,29,Centre-Forward,Celta de Vigo,-2000000.0,Summer,2003,2003/2004
Vratislav Gresko,25,Left-Back,Blackburn,-1800000.0,Summer,2003,2003/2004
Stefano Torrisi,32,Centre-Back,Reggina,0.0,Summer,2003,2003/2004
Aimo Diana,25,Right Midfield,Sampdoria,0.0,Summer,2003,2003/2004
Paolo Poggi,32,Centre-Forward,Ancona,0.0,Summer,2003,2003/2004
Sabri Lamouchi,31,Central Midfield,Inter,0.0,Summer,2003,2003/2004
Alessandro Pierini,30,Centre-Back,Udinese,0.0,Summer,2003,2003/2004
Alain Roger Bangoura,20,defence,FC Brüssel,0.0,Summer,2003,2003/2004
Roberto Massaro,19,Centre-Forward,Como,0.0,Summer,2003,2003/2004
Gianluca Falsini,27,Left-Back,Reggina,0.0,Summer,2003,2003/2004
Sergey Gurenko,30,Right-Back,Loko Moscow,0.0,Summer,2003,2003/2004
Francesco Ruopolo,20,Centre-Forward,Cittadella,0.0,Summer,2003,2003/2004
Matteo Brighi,22,Central Midfield,Brescia,0.0,Summer,2003,2003/2004
Sebastiano Siviglia,30,Centre-Back,Lecce,0.0,Summer,2003,2003/2004
Alfonso De Lucia,19,Goalkeeper,Salernitana,0.0,Summer,2003,2003/2004
Emiliano Moretti,22,Centre-Back,Bologna,0.0,Summer,2003,2003/2004
Claudio Taffarel,37,Goalkeeper,Retired,0.0,Summer,2003,2003/2004
Sébastien Frey,23,Goalkeeper,Inter,0.0,Summer,2003,2003/2004
Ianis Zicu,20,Attacking Midfield,Inter,215000.0,Winter,2003,2003/2004
Mirko Stefani,19,Centre-Back,Prato,0.0,Winter,2003,2003/2004
Marco Amelia,21,Goalkeeper,AS Livorno,0.0,Winter,2003,2003/2004
Alessandro Potenza,19,Centre-Back,Inter,0.0,Winter,2003,2003/2004
Fabrizio Cammarata,28,Centre-Forward,Cagliari Calcio,0.0,Winter,2003,2003/2004
Adriano,21,Centre-Forward,Inter,-23400000.0,Winter,2003,2003/2004
Emanuele Filippini,30,Central Midfield,US Palermo,0.0,Winter,2003,2003/2004
Júnior,30,Left-Back,Siena,0.0,Winter,2003,2003/2004
Tonino Sorrentino,18,Centre-Forward,Avellino,0.0,Winter,2003,2003/2004
Vincenzo Sicignano,29,Goalkeeper,Lecce,0.0,Winter,2003,2003/2004
