player_name,age,position,club_involved,fee,transfer_period,year,season
Gaetano Grieco,19,Centre-Forward,AC Parma,0.0,in,Summer,2002,2002/2003
Francesco Lodi,18,Defensive Midfield,Empoli U19,0.0,in,Summer,2002,2002/2003
Christian Paoletti,17,Goalkeeper,Empoli U19,0.0,in,Summer,2002,2002/2003
Massimo Maccarone,22,Centre-Forward,Middlesbrough,9050000.0,out,Summer,2002,2002/2003
Mark Bresciano,22,Central Midfield,AC Parma,7000000.0,out,Summer,2002,2002/2003
Davide Matteini,20,Left Winger,Pro Patria,0.0,out,Summer,2002,2002/2003
Amauri,22,Centre-Forward,Messina Peloro,15000.0,out,Summer,2002,2002/2003
Federico Mazzei,18,Goalkeeper,Grosseto,0.0,out,Summer,2002,2002/2003
Filippo Zacchei,21,Right Winger,Sambenedettese,0.0,out,Summer,2002,2002/2003
Salvatore Mastronunzio,22,Centre-Forward,Fermana,0.0,out,Summer,2002,2002/2003
Antonio Schetter,20,Right Winger,Viribus Somma,0.0,out,Summer,2002,2002/2003
Davide Moro,20,Central Midfield,Sangiovannese,0.0,out,Summer,2002,2002/2003
Riccardo Bonetto,23,Left-Back,Ascoli,0.0,out,Summer,2002,2002/2003
Pietro Fusco,30,Right-Back,Catania,0.0,out,Summer,2002,2002/2003
Claudio Coralli,19,Centre-Forward,Tivoli,0.0,out,Summer,2002,2002/2003
Ibrahim Abdul Razak,19,Attacking Midfield,Saint-Étienne,0.0,out,Summer,2002,2002/2003
Marco Borriello,20,Centre-Forward,Milan,0.0,in,Winter,2002,2002/2003
Marco Carparelli,26,Second Striker,Genoa,0.0,in,Winter,2002,2002/2003
Nicola Padoin,23,Defensive Midfield,Prato,0.0,in,Winter,2002,2002/2003
Davide Matteini,20,Left Winger,US Palermo,0.0,out,Winter,2002,2002/2003
Michele Fusi,22,Centre-Back,UC AlbinoLeffe,0.0,out,Winter,2002,2002/2003
Roberto Mirri,24,Centre-Back,Catania,0.0,out,Winter,2002,2002/2003
Alessandro Agostini,23,Left-Back,Siena,0.0,out,Winter,2002,2002/2003
Giacomo Mazzi,23,Goalkeeper,Viterbese,0.0,out,Winter,2002,2002/2003
Luca Bucci,34,Goalkeeper,Torino,0.0,in,Summer,2003,2003/2004
Jorge Vargas,27,Centre-Back,Reggina,0.0,in,Summer,2003,2003/2004
Paolo Zanetti,20,Defensive Midfield,Vicenza,0.0,in,Summer,2003,2003/2004
Pasquale Foggia,20,Attacking Midfield,Treviso,0.0,in,Summer,2003,2003/2004
Maurizio Lanzaro,21,Centre-Back,Cosenza,0.0,in,Summer,2003,2003/2004
Mirco Gasparetto,23,Centre-Forward,Prato,0.0,in,Summer,2003,2003/2004
Riccardo Bonetto,24,Left-Back,Ascoli,0.0,in,Summer,2003,2003/2004
Andrea Raggi,18,Centre-Back,Empoli U19,0.0,in,Summer,2003,2003/2004
Daniele Balli,36,Goalkeeper,Without Club,0.0,in,Summer,2003,2003/2004
Amauri,23,Centre-Forward,Chievo Verona,4500000.0,out,Summer,2003,2003/2004
Gianluca Berti,36,Goalkeeper,US Palermo,0.0,out,Summer,2003,2003/2004
Gianluca Atzori,32,defence,US Palermo,0.0,out,Summer,2003,2003/2004
Ighli Vannucchi,25,Attacking Midfield,US Palermo,0.0,out,Summer,2003,2003/2004
Andrea Raggi,19,Centre-Back,Carrarese,0.0,out,Summer,2003,2003/2004
Francesco Lodi,19,Defensive Midfield,Vicenza,0.0,out,Summer,2003,2003/2004
Claudio Coralli,20,Centre-Forward,Meda,0.0,out,Summer,2003,2003/2004
Marco Barollo,30,midfield,Retired,0.0,out,Summer,2003,2003/2004
Marco Borriello,21,Centre-Forward,AC Milan,0.0,out,Summer,2003,2003/2004
Luca Saudati,24,Centre-Forward,Atalanta BC,0.0,out,Summer,2003,2003/2004
Gaetano Grieco,20,Centre-Forward,AC Parma,0.0,out,Summer,2003,2003/2004
Nicola Padoin,24,Defensive Midfield,Prato,0.0,out,Summer,2003,2003/2004
Ighli Vannucchi,26,Attacking Midfield,US Palermo,0.0,in,Winter,2003,2003/2004
Alessandro Agostini,24,Left-Back,Cagliari Calcio,490000.0,out,Winter,2003,2003/2004
Roberto Mirri,25,Centre-Back,RAEC Mons,0.0,out,Winter,2003,2003/2004
Marco Carparelli,27,Second Striker,Como,0.0,out,Winter,2003,2003/2004
Gianluca Berti,38,Goalkeeper,Torino,0.0,in,Summer,2005,2005/2006
Giorgio Noviello,21,Left Winger,Lucchese,0.0,in,Summer,2005,2005/2006
Daniele Buzzegoli,22,Defensive Midfield,Massese,0.0,in,Summer,2005,2005/2006
Matteo Serafini,27,Centre-Forward,Catania,0.0,in,Summer,2005,2005/2006
Nicola Ascoli,25,Left-Back,Catanzaro,0.0,in,Summer,2005,2005/2006
Christian Riganó,31,Centre-Forward,Fiorentina,0.0,in,Summer,2005,2005/2006
Nicola Pozzi,19,Centre-Forward,AC Milan,0.0,in,Summer,2005,2005/2006
Niky Agnorelli,19,Defensive Midfield,Massese,0.0,out,Summer,2005,2005/2006
Dezmon Giraldi,19,Centre-Forward,Cuoio Cappiano,0.0,out,Summer,2005,2005/2006
Antonio Brizzi,19,midfield,Castelnuovo,0.0,out,Summer,2005,2005/2006
Manuel Caponi,18,Attacking Midfield,Virtus Lanciano,0.0,out,Summer,2005,2005/2006
Christian Paoletti,20,Goalkeeper,US Sansovino,0.0,out,Summer,2005,2005/2006
Emanuel Michelotti,20,Left-Back,Cuoio Cappiano,0.0,out,Summer,2005,2005/2006
Mario Cassano,21,Goalkeeper,Piacenza,0.0,out,Summer,2005,2005/2006
Mirko Bertoncini,19,defence,Carrarese,0.0,out,Summer,2005,2005/2006
Vincenzo Pellecchia,19,attack,AC Pisa,0.0,out,Summer,2005,2005/2006
Pasquale Foggia,22,Attacking Midfield,Ascoli,0.0,out,Summer,2005,2005/2006
Andrea Cupi,29,Centre-Back,Without Club,0.0,out,Summer,2005,2005/2006
Massimiliano Cappellini,34,Centre-Forward,Retired,0.0,out,Summer,2005,2005/2006
Siyabonga Nomvethe,27,Centre-Forward,Udinese,0.0,out,Summer,2005,2005/2006
Zlatko Dedic,20,Centre-Forward,Parma,0.0,out,Summer,2005,2005/2006
Luca Saudati,26,Centre-Forward,Atalanta BC,0.0,out,Summer,2005,2005/2006
Sebastián Cejas,30,Goalkeeper,Fiorentina,0.0,in,Winter,2005,2005/2006
Maxwell,24,Left-Back,Inter,0.0,in,Winter,2005,2005/2006
Vittorio Tosto,31,Left-Back,Ascoli,0.0,in,Winter,2005,2005/2006
Claudio Sciannamè,18,Left-Back,Empoli U19,0.0,in,Winter,2005,2005/2006
Giorgio Noviello,21,Left Winger,San Marino,0.0,out,Winter,2005,2005/2006
Gianluca Berti,38,Goalkeeper,Fiorentina,0.0,out,Winter,2005,2005/2006
Riccardo Bonetto,26,Left-Back,Ascoli,0.0,out,Winter,2005,2005/2006
Mirco Gasparetto,25,Centre-Forward,Mantova,0.0,out,Winter,2005,2005/2006
Nicola Pozzi,20,Centre-Forward,AC Milan,2500000.0,in,Summer,2006,2006/2007
Rincón,19,Centre-Back,Inter,0.0,in,Summer,2006,2006/2007
Davide Matteini,24,Left Winger,US Palermo,0.0,in,Summer,2006,2006/2007
Dezmon Giraldi,20,Centre-Forward,Cuoio Cappiano,0.0,in,Summer,2006,2006/2007
Daniele Adani,32,Centre-Back,Ascoli,0.0,in,Summer,2006,2006/2007
Luca Saudati,27,Centre-Forward,Atalanta BC,0.0,in,Summer,2006,2006/2007
Francesco Marianini,27,Central Midfield,Lecce,0.0,in,Summer,2006,2006/2007
Davide Bassi,21,Goalkeeper,Massese,0.0,in,Summer,2006,2006/2007
Lino Marzorati,19,Centre-Back,AC Milan,0.0,in,Summer,2006,2006/2007
Gianluca Musacci,19,Central Midfield,Empoli U19,0.0,in,Summer,2006,2006/2007
Éder,19,Second Striker,Empoli U19,0.0,in,Summer,2006,2006/2007
Francesco Tavano,27,Centre-Forward,Valencia,10000000.0,out,Summer,2006,2006/2007
Andrea Coda,21,Centre-Back,Udinese,2320000.0,out,Summer,2006,2006/2007
Riccardo Bonetto,27,Left-Back,Lazio,0.0,out,Summer,2006,2006/2007
Claudio Sciannamè,18,Left-Back,Rovigo Calcio,0.0,out,Summer,2006,2006/2007
Paolo Zanetti,23,Defensive Midfield,Ascoli,0.0,out,Summer,2006,2006/2007
Matteo Serafini,28,Centre-Forward,Brescia,0.0,out,Summer,2006,2006/2007
Pasquale Foggia,23,Attacking Midfield,AC Milan,0.0,out,Summer,2006,2006/2007
Tommaso Pieroni,19,Right Midfield,Cecina,0.0,out,Summer,2006,2006/2007
Sebastián Cejas,31,Goalkeeper,Colo Colo,0.0,out,Summer,2006,2006/2007
Francesco Lodi,22,Defensive Midfield,Frosinone,0.0,out,Summer,2006,2006/2007
Vincenzo Pellecchia,20,attack,Bologna,0.0,out,Summer,2006,2006/2007
Claudio Coralli,23,Centre-Forward,Lucchese,0.0,out,Summer,2006,2006/2007
Nicola Pozzi,20,Centre-Forward,AC Milan,0.0,out,Summer,2006,2006/2007
Maxwell,24,Left-Back,Inter,0.0,out,Summer,2006,2006/2007
Christian Riganó,32,Centre-Forward,Fiorentina,0.0,out,Summer,2006,2006/2007
Simone Iacoponi,19,Centre-Back,Empoli U19,0.0,in,Winter,2006,2006/2007
Daniele Buzzegoli,23,Defensive Midfield,AC Pisa,0.0,out,Winter,2006,2006/2007
Mirco Gasparetto,26,Centre-Forward,Genoa,0.0,out,Winter,2006,2006/2007
Luca Antonini,24,Left-Back,Sampdoria,1000000.0,in,Summer,2007,2007/2008
Felice Piccolo,23,Centre-Back,Juventus,400000.0,in,Summer,2007,2007/2008
Claudio Marchisio,21,Central Midfield,Juventus,75000.0,in,Summer,2007,2007/2008
Felice Prevete,20,Centre-Back,Cavese,0.0,in,Summer,2007,2007/2008
Rey Volpato,20,Centre-Forward,Juventus,0.0,in,Summer,2007,2007/2008
Guillermo Giacomazzi,29,Defensive Midfield,US Palermo,0.0,in,Summer,2007,2007/2008
Sebastian Giovinco,20,Second Striker,Juventus,0.0,in,Summer,2007,2007/2008
Ignazio Abate,20,Right-Back,AC Milan,0.0,in,Summer,2007,2007/2008
Sergio Almirón,26,Central Midfield,Juventus,9000000.0,out,Summer,2007,2007/2008
Stefano Lucchini,26,Centre-Back,Sampdoria,500000.0,out,Summer,2007,2007/2008
Rey Volpato,21,Centre-Forward,Juventus,400000.0,out,Summer,2007,2007/2008
Ivano Baldanzeddu,21,Right-Back,Avellino,0.0,out,Summer,2007,2007/2008
Claudio Coralli,24,Centre-Forward,Cittadella,0.0,out,Summer,2007,2007/2008
Gianluca Musacci,20,Central Midfield,Massese,0.0,out,Summer,2007,2007/2008
Fabrizio Ficini,33,Defensive Midfield,Pistoiese,0.0,out,Summer,2007,2007/2008
Davide Matteini,25,Left Winger,US Palermo,0.0,out,Summer,2007,2007/2008
Alessandro Budel,26,Defensive Midfield,Without Club,0.0,in,Winter,2007,2007/2008
Éder,21,Second Striker,Frosinone,1500000.0,out,Winter,2007,2007/2008
Dezmon Giraldi,21,Centre-Forward,Adelaide United,0.0,out,Winter,2007,2007/2008
Felice Prevete,20,Centre-Back,FC Crotone,0.0,out,Winter,2007,2007/2008
Christian Cesaretti,20,Centre-Forward,Lucchese,0.0,out,Winter,2007,2007/2008
Mário Rui,23,Left-Back,Parma,0.0,in,Summer,2014,2014/2015
