player_name,age,position,club_involved,fee,transfer_period,year,season
Davide Biondini,30,Central Midfield,Genoa,200000.0,Winter,2013,2013/2014
Thomas Manfredini,33,Centre-Back,Genoa,0.0,Winter,2013,2013/2014
Ciro Polito,34,Goalkeeper,Atalanta BC,0.0,Winter,2013,2013/2014
Pedro Mendes,23,Centre-Back,Parma,0.0,Winter,2013,2013/2014
Matteo Brighi,32,Central Midfield,Torino,0.0,Winter,2013,2013/2014
Paolo Cannavaro,32,Centre-Back,SSC Napoli,0.0,Winter,2013,2013/2014
Aleandro Rosi,26,Right-Back,Parma,0.0,Winter,2013,2013/2014
Jonathan Rossini,24,Centre-Back,Parma,0.0,Winter,2013,2013/2014
Carl Valeri,29,Central Midfield,Ternana,0.0,Winter,2013,2013/2014
Lino Marzorati,27,Centre-Back,Modena,0.0,Winter,2013,2013/2014
Raffaele D'Orsi,22,Centre-Back,Pavia,0.0,Winter,2013,2013/2014
Luca Benedetti,21,Centre-Back,Torres,0.0,Winter,2013,2013/2014
Jasmin Kurtic,25,Central Midfield,Torino,0.0,Winter,2013,2013/2014
Aladje,20,Centre-Forward,D. Porto Tolle,0.0,Winter,2013,2013/2014
Karim Laribi,22,Attacking Midfield,Latina Calcio,0.0,Winter,2013,2013/2014
Ezequiel Schelotto,24,Right-Back,Inter,0.0,Winter,2013,2013/2014
Antonio Rosati,30,Goalkeeper,SSC Napoli,0.0,Winter,2013,2013/2014
Sime Vrsaljko,22,Right-Back,Genoa,5500000.0,Summer,2014,2014/2015
Andrea Consigli,27,Goalkeeper,Atalanta BC,4500000.0,Summer,2014,2014/2015
Federico Peluso,30,Left-Back,Juventus,4500000.0,Summer,2014,2014/2015
Antonio Floro Flores,31,Centre-Forward,Genoa,2500000.0,Summer,2014,2014/2015
Davide Biondini,31,Central Midfield,Genoa,1300000.0,Summer,2014,2014/2015
Saphir Taïder,22,Central Midfield,Inter,1000000.0,Summer,2014,2014/2015
Paolo Cannavaro,33,Centre-Back,SSC Napoli,1000.0,Summer,2014,2014/2015
Guido Gomez,20,Centre-Forward,Pro Vercelli,0.0,Summer,2014,2014/2015
Ettore Gliozzi,18,Centre-Forward,Sassuolo U19,0.0,Summer,2014,2014/2015
Antonio Sanabria,18,Centre-Forward,AS Roma,-6200000.0,Summer,2014,2014/2015
Luca Marrone,24,Centre-Back,Juventus,-5000000.0,Summer,2014,2014/2015
Jasmin Kurtic,25,Central Midfield,Fiorentina,-500000.0,Summer,2014,2014/2015
