player_name,age,position,club_involved,fee,transfer_period,year,season
Lorenzo Crisetig,22,Defensive Midfield,Bologna,-1800000.0,Summer,2015,2015/2016
Rene Krhin,25,Defensive Midfield,Granada CF,-1300000.0,Summer,2015,2015/2016
Marco Andreolli,29,Centre-Back,Sevilla FC,-1000000.0,Summer,2015,2015/2016
Lukas Spendlhofer,22,Centre-Back,Sturm Graz,-450000.0,Summer,2015,2015/2016
Riccardo Bocalon,26,Centre-Forward,Alessandria,-270000.0,Summer,2015,2015/2016
Davide Moreo,20,Defensive Midfield,Caratese,0.0,Summer,2015,2015/2016
Giovanni Zaro,21,Centre-Back,Pro Patria,0.0,Summer,2015,2015/2016
Matías Silvestre,30,Centre-Back,Sampdoria,0.0,Summer,2015,2015/2016
Valeriano Nchama,20,Central Midfield,Montebelluna,0.0,Summer,2015,2015/2016
Vid Belec,25,Goalkeeper,Carpi,0.0,Summer,2015,2015/2016
Ivica Ivusic,20,Goalkeeper,NK Istra,0.0,Summer,2015,2015/2016
Matteo Colombi,21,Centre-Forward,OltrepòVoghera,0.0,Summer,2015,2015/2016
Tidjane Baldé,18,Left Winger,Neves FC,0.0,Summer,2015,2015/2016
Felipe,31,Centre-Back,Udinese Calcio,0.0,Summer,2015,2015/2016
Simone Pasa,21,Defensive Midfield,Pordenone,0.0,Summer,2015,2015/2016
Cristiano Biraghi,22,Left-Back,Granada CF,0.0,Summer,2015,2015/2016
Leonardo Longo,20,defence,Mantova,0.0,Summer,2015,2015/2016
Niccolò Belloni,21,Right Winger,Ternana,0.0,Summer,2015,2015/2016
Andrea Mira,20,Defensive Midfield,Piacenza,0.0,Summer,2015,2015/2016
Alessandro Feleppa,19,Goalkeeper,Pinerolo,0.0,Summer,2015,2015/2016
Stefano Dalla Riva,20,Left-Back,Castelfidardo,0.0,Summer,2015,2015/2016
Niccolò Di Stefano,20,Centre-Back,Fenegrò,0.0,Summer,2015,2015/2016
Diego Mella,22,Attacking Midfield,ASD Villafranca,0.0,Summer,2015,2015/2016
Saphir Taïder,23,Central Midfield,Bologna,0.0,Summer,2015,2015/2016
Lorenzo Tassi,20,Central Midfield,Savona,0.0,Summer,2015,2015/2016
Ítalo,19,Centre-Back,Bologna U19,0.0,Summer,2015,2015/2016
Evans Kondogbia,26,Centre-Forward,Renate,0.0,Summer,2015,2015/2016
Daniel Bessa,22,Central Midfield,Como,0.0,Summer,2015,2015/2016
Samuele Longo,23,Centre-Forward,Frosinone,0.0,Summer,2015,2015/2016
George Puscas,19,Centre-Forward,Bari,0.0,Summer,2015,2015/2016
Francesco Bardi,23,Goalkeeper,Espanyol,0.0,Summer,2015,2015/2016
Andrea Romanò,22,Central Midfield,Renate,0.0,Summer,2015,2015/2016
Andrea Bandini,21,Right-Back,Südtirol,0.0,Summer,2015,2015/2016
Fabio Eguelfi,20,Left-Back,Cremonese,0.0,Summer,2015,2015/2016
Francesco Forte,22,Centre-Forward,Cremonese,0.0,Summer,2015,2015/2016
Isaac Donkor,19,Centre-Back,Bari,0.0,Summer,2015,2015/2016
Jonathan,29,Right-Back,Without Club,0.0,Summer,2015,2015/2016
Adama Fofana,25,Centre-Forward,Without Club,0.0,Summer,2015,2015/2016
Ezequiel Schelotto,26,Right-Back,Without Club,0.0,Summer,2015,2015/2016
Jacopo Galimberti,22,Centre-Back,Without Club,0.0,Summer,2015,2015/2016
Hugo Campagnaro,35,Centre-Back,Without Club,0.0,Summer,2015,2015/2016
Davide Santon,24,Right-Back,Newcastle,0.0,Summer,2015,2015/2016
Federico Bonazzoli,18,Centre-Forward,Sampdoria,0.0,Summer,2015,2015/2016
Xherdan Shaqiri,23,Right Winger,Bayern Munich,0.0,Summer,2015,2015/2016
Lukas Podolski,30,Attacking Midfield,Arsenal,0.0,Summer,2015,2015/2016
Éder,29,Second Striker,Sampdoria,2000000.0,Winter,2015,2015/2016
Edmund Hottor,22,Central Midfield,Without Club,0.0,Winter,2015,2015/2016
Fredy Guarín,29,Central Midfield,SH Shenhua,-13000000.0,Winter,2015,2015/2016
Álvaro Pereira,30,Left-Back,Estudiantes,-2500000.0,Winter,2015,2015/2016
Bocar Djumo,21,Centre-Forward,Inter Leipzig,0.0,Winter,2015,2015/2016
Vincenzo Tommasone,20,Second Striker,Paganese,0.0,Winter,2015,2015/2016
Geremy Lombardi,19,Centre-Forward,Monza,0.0,Winter,2015,2015/2016
Andrea Ranocchia,27,Centre-Back,Sampdoria,0.0,Winter,2015,2015/2016
Fabio Eguelfi,20,Left-Back,Prato,0.0,Winter,2015,2015/2016
Gaston Camara,19,Right Winger,Modena,0.0,Winter,2015,2015/2016
Andrea Pinton,19,defence,Vicenza,0.0,Winter,2015,2015/2016
Francesco Bardi,24,Goalkeeper,Frosinone,0.0,Winter,2015,2015/2016
Federico Dimarco,18,Centre-Back,Ascoli,0.0,Winter,2015,2015/2016
Francesco Forte,22,Centre-Forward,Teramo,0.0,Winter,2015,2015/2016
Evans Kondogbia,26,Centre-Forward,Jumilla,0.0,Winter,2015,2015/2016
Dodô,23,Left-Back,Sampdoria,0.0,Winter,2015,2015/2016
Edmund Hottor,22,Central Midfield,Atlético CP,0.0,Winter,2015,2015/2016
Nemanja Vidic‎,34,Centre-Back,Retired,0.0,Winter,2015,2015/2016
Martín Montoya,24,Right-Back,Barcelona,0.0,Winter,2015,2015/2016
João Mário,23,Central Midfield,Sporting CP,40000000.0,Summer,2016,2016/2017
Gabriel Barbosa,20,Centre-Forward,Santos FC,29500000.0,Summer,2016,2016/2017
Antonio Candreva,29,Right Midfield,Lazio,22000000.0,Summer,2016,2016/2017
Miranda,31,Centre-Back,Atlético Madrid,11000000.0,Summer,2016,2016/2017
Cristian Ansaldi,29,Left-Back,Genoa,10500000.0,Summer,2016,2016/2017
Éder,29,Second Striker,Sampdoria,9800000.0,Summer,2016,2016/2017
Gianluca Caprari,22,Second Striker,Pescara,8250000.0,Summer,2016,2016/2017
Dodô,24,Left-Back,AS Roma,7800000.0,Summer,2016,2016/2017
Marcelo Brozovic,23,Defensive Midfield,Dinamo Zagreb,5000000.0,Summer,2016,2016/2017
Rey Manaj,19,Centre-Forward,Cremonese,500000.0,Summer,2016,2016/2017
Éver Banega,28,Central Midfield,Sevilla FC,0.0,Summer,2016,2016/2017
Caner Erkin,27,Left-Back,Fenerbahce,0.0,Summer,2016,2016/2017
Ionut Radu,19,Goalkeeper,Inter U19,0.0,Summer,2016,2016/2017
Senna Miangue,19,Left-Back,Inter U19,0.0,Summer,2016,2016/2017
Diego Laxalt,23,Left-Back,Genoa,-5800000.0,Summer,2016,2016/2017
Cristiano Biraghi,23,Left-Back,Pescara,-5000000.0,Summer,2016,2016/2017
Lorenzo Crisetig,23,Defensive Midfield,Bologna,-2700000.0,Summer,2016,2016/2017
Juan Jesus,25,Centre-Back,AS Roma,-2000000.0,Summer,2016,2016/2017
Rey Manaj,19,Centre-Forward,Pescara,-500000.0,Summer,2016,2016/2017
Simone Pasa,22,Defensive Midfield,Cittadella,0.0,Summer,2016,2016/2017
Leonardo Longo,21,defence,Catanzaro,0.0,Summer,2016,2016/2017
Dylan Alexis Romney,20,Centre-Forward,Paris FC B,0.0,Summer,2016,2016/2017
Rodrigo Alborno,22,Left-Back,Libertad,0.0,Summer,2016,2016/2017
Gianmarco Gabbianelli,22,Attacking Midfield,AJ Fano,0.0,Summer,2016,2016/2017
Evans Kondogbia,27,Centre-Forward,Foligno,0.0,Summer,2016,2016/2017
Vincenzo Tommasone,21,Second Striker,Reggina,0.0,Summer,2016,2016/2017
Gaston Camara,20,Right Winger,Brescia,0.0,Summer,2016,2016/2017
Giacomo Sciacca,20,Centre-Back,Piacenza,0.0,Summer,2016,2016/2017
Samuele Longo,24,Centre-Forward,Girona,0.0,Summer,2016,2016/2017
Fabio Della Giovanna,19,Centre-Back,Ternana,0.0,Summer,2016,2016/2017
Andrea Palazzi,20,Central Midfield,Pro Vercelli,0.0,Summer,2016,2016/2017
Raffaele Di Gennaro,22,Goalkeeper,Ternana,0.0,Summer,2016,2016/2017
Niccolò Belloni,21,Right Winger,Avellino,0.0,Summer,2016,2016/2017
Caner Erkin,27,Left-Back,Besiktas,0.0,Summer,2016,2016/2017
Daniel Bessa,23,Central Midfield,Hellas Verona,0.0,Summer,2016,2016/2017
Dodô,24,Left-Back,Sampdoria,0.0,Summer,2016,2016/2017
Edmund Hottor,23,Central Midfield,Olbia,0.0,Summer,2016,2016/2017
Andrea Romanò,23,Central Midfield,Reggina,0.0,Summer,2016,2016/2017
Morten Knudsen,21,Defensive Midfield,Reggina,0.0,Summer,2016,2016/2017
Andrea Bandini,22,Right-Back,Mantova,0.0,Summer,2016,2016/2017
