player_name,age,position,club_involved,fee,transfer_period,year,season
Cristiano Lombardi,26,Right Winger,Triestina,0.0,Summer,2022,2022/2023
Jorge Silva,23,Centre-Back,Without Club,0.0,Summer,2022,2022/2023
Mattia Zaccagni,27,Attacking Midfield,Hellas Verona,0.0,Summer,2022,2022/2023
Jovane Cabral,24,Left Winger,Sporting CP,0.0,Summer,2022,2022/2023
Luca Pellegrini,23,Left-Back,Juventus,0.0,Winter,2022,2022/2023
Diego González,20,Left Winger,Celaya,0.0,Winter,2022,2022/2023
Dimitrije Kamenovic,22,Left-Back,Sparta Prague,0.0,Winter,2022,2022/2023
Gonzalo Escalante,29,Central Midfield,Cádiz CF,0.0,Winter,2022,2022/2023
Raúl Moro,20,Left Winger,Real Oviedo,0.0,Winter,2022,2022/2023
Riza Durmisi,29,Left-Back,CD Tenerife,0.0,Winter,2022,2022/2023
Paul Gascoigne,25,Attacking Midfield,Spurs,7400000.0,in,Summer,1992,1992/1993
Giuseppe Favalli,20,Left-Back,Cremonese,2580000.0,in,Summer,1992,1992/1993
Diego Fuser,23,Right Midfield,Milan,2000000.0,in,Summer,1992,1992/1993
Aron Winter,25,Defensive Midfield,Ajax,1300000.0,in,Summer,1992,1992/1993
Giacomo Galli,20,attack,Palermo,0.0,in,Summer,1992,1992/1993
Luca Luzardi,22,Centre-Back,Brescia,0.0,in,Summer,1992,1992/1993
Mauro Bonomi,19,Centre-Back,Cremonese,0.0,in,Summer,1992,1992/1993
Paolo Di Sarno,24,Goalkeeper,Ternana,0.0,in,Summer,1992,1992/1993
Dario Marcolin,20,Defensive Midfield,Cremonese,0.0,in,Summer,1992,1992/1993
Giuseppe Signori,24,Centre-Forward,Foggia,0.0,in,Summer,1992,1992/1993
Roberto Cravero,28,Sweeper,Torino,0.0,in,Summer,1992,1992/1993
Rubén Sosa,26,Centre-Forward,Inter,6000000.0,out,Summer,1992,1992/1993
Alessandro Manetti,20,midfield,Acireale,0.0,out,Summer,1992,1992/1993
Stefano Melchiori,26,midfield,Lecce,0.0,out,Summer,1992,1992/1993
Raffaele Sergio,25,Left-Back,Torino,0.0,out,Summer,1992,1992/1993
Paolo Di Sarno,24,Goalkeeper,Udinese,0.0,out,Summer,1992,1992/1993
Claudio Vertova,32,defence,Città di Lecco,0.0,out,Summer,1992,1992/1993
Roberto Soldà,33,midfield,Calcio Monza,0.0,out,Summer,1992,1992/1993
Gabriele Pin,30,Central Midfield,AC Parma,0.0,out,Summer,1992,1992/1993
Berardino Capocchiano,26,Centre-Forward,Bari,0.0,out,Summer,1992,1992/1993
Giacomo Galli,21,attack,Formia Calcio,0.0,out,Winter,1992,1992/1993
Luca Marchegiani,27,Goalkeeper,Torino,7000000.0,in,Summer,1993,1993/1994
Roberto Di Matteo,23,Central Midfield,FC Aarau,1700000.0,in,Summer,1993,1993/1994
Pierluigi Casiraghi,24,Centre-Forward,Juventus,775000.0,in,Summer,1993,1993/1994
Giampaolo Saurini,24,Centre-Forward,Brescia,0.0,in,Summer,1993,1993/1994
Luciano De Paola,32,Defensive Midfield,Brescia,0.0,in,Summer,1993,1993/1994
Paolo Negro,21,Centre-Back,Brescia,0.0,in,Summer,1993,1993/1994
Fabrizio Di Mauro,28,Defensive Midfield,Fiorentina,0.0,in,Summer,1993,1993/1994
Alessandro Nesta,17,Centre-Back,Lazio U19,0.0,in,Summer,1993,1993/1994
Marco Di Vaio,16,Centre-Forward,Lazio U19,0.0,in,Summer,1993,1993/1994
Karl-Heinz Riedle,27,Centre-Forward,Bor. Dortmund,4500000.0,out,Summer,1993,1993/1994
Flavio Roma,19,Goalkeeper,Mantova,0.0,out,Summer,1993,1993/1994
Valerio Fiori,24,Goalkeeper,Cagliari Calcio,0.0,out,Summer,1993,1993/1994
Angelo Gregucci,29,Centre-Back,Torino,0.0,out,Summer,1993,1993/1994
Giovanni Stroppa,25,Attacking Midfield,Foggia,0.0,out,Summer,1993,1993/1994
Maurizio Neri,28,Centre-Forward,Brescia,0.0,out,Summer,1993,1993/1994
Alessio Ballanti,18,midfield,Triestina,0.0,out,Summer,1993,1993/1994
Djair,21,Central Midfield,Internacional,0.0,out,Summer,1993,1993/1994
Gianluca Rencricca,17,defence,Unknown,0.0,out,Summer,1993,1993/1994
Alen Boksic,23,Centre-Forward,Marseille,11000000.0,in,Winter,1993,1993/1994
Thomas Doll,27,Attacking Midfield,E. Frankfurt,350000.0,out,Winter,1993,1993/1994
Dario Marcolin,22,Defensive Midfield,Cagliari Calcio,0.0,out,Winter,1993,1993/1994
Giampaolo Saurini,24,Centre-Forward,Atalanta,0.0,out,Winter,1993,1993/1994
Luciano De Paola,32,Defensive Midfield,Atalanta,0.0,out,Winter,1993,1993/1994
Pierluigi Casiraghi,25,Centre-Forward,Juventus,5170000.0,in,Summer,1994,1994/1995
Daniele Adani,19,Centre-Back,Modena,0.0,in,Summer,1994,1994/1995
José Chamot,25,Centre-Back,Foggia,0.0,in,Summer,1994,1994/1995
Giorgio Venturin,25,Central Midfield,Torino,0.0,in,Summer,1994,1994/1995
Roberto Rambaudi,28,Right Winger,Atalanta BC,0.0,in,Summer,1994,1994/1995
Vincenzo De Sio,21,midfield,Trapani,0.0,in,Summer,1994,1994/1995
Ivano Della Morte,19,Central Midfield,Calcio Monza,0.0,in,Summer,1994,1994/1995
Alessandro Iannuzzi,18,Centre-Forward,Lazio Youth,0.0,in,Summer,1994,1994/1995
Simone Tiribocchi,16,Centre-Forward,Lazio U19,0.0,in,Summer,1994,1994/1995
Thomas Doll,28,Attacking Midfield,E. Frankfurt,1750000.0,out,Summer,1994,1994/1995
Claudio Sclosa,33,midfield,Cremonese,0.0,out,Summer,1994,1994/1995
Luigi Corino,28,defence,Brescia,0.0,out,Summer,1994,1994/1995
Luca Luzardi,24,Centre-Back,Napoli,0.0,out,Summer,1994,1994/1995
Fabrizio Di Mauro,29,Defensive Midfield,Fiorentina,0.0,out,Summer,1994,1994/1995
Pierluigi Casiraghi,25,Centre-Forward,Juventus,0.0,out,Summer,1994,1994/1995
Daniele Adani,20,Centre-Back,Brescia,0.0,out,Winter,1994,1994/1995
Ivano Della Morte,20,Central Midfield,Lecce,0.0,out,Winter,1994,1994/1995
Alessandro Romano,25,Defensive Midfield,Cesena,0.0,in,Summer,1995,1995/1996
Marco Piovanelli,21,midfield,Brescia,0.0,in,Summer,1995,1995/1996
Massimiliano Esposito,23,Right Midfield,Reggiana,0.0,in,Summer,1995,1995/1996
Dario Marcolin,23,Defensive Midfield,Genoa,0.0,in,Summer,1995,1995/1996
Guerino Gottardi,24,Defensive Midfield,Xamax,0.0,in,Summer,1995,1995/1996
Alessandro Grandoni,17,Centre-Back,Ternana,0.0,in,Summer,1995,1995/1996
Daniele Franceschini,19,Left Midfield,Lazio U19,0.0,in,Summer,1995,1995/1996
Stefano Bellè,18,Left Winger,Lazio U19,0.0,in,Summer,1995,1995/1996
Paul Gascoigne,28,Attacking Midfield,Rangers,6000000.0,out,Summer,1995,1995/1996
Flavio Roma,21,Goalkeeper,AC Venezia 1907,0.0,out,Summer,1995,1995/1996
Roberto Bacci,28,Centre-Back,Torino,0.0,out,Summer,1995,1995/1996
Massimo Fiorentino,16,Goalkeeper,Cisco Col.,0.0,out,Summer,1995,1995/1996
Vincenzo De Sio,22,midfield,Trapani,0.0,out,Summer,1995,1995/1996
Mauro Bonomi,22,Centre-Back,Cagliari Calcio,0.0,out,Summer,1995,1995/1996
Simone Tiribocchi,17,Centre-Forward,Pistoiese,0.0,out,Summer,1995,1995/1996
Giorgio Venturin,26,Central Midfield,Cagliari Calcio,0.0,out,Summer,1995,1995/1996
Stefano Bellè,19,Left Winger,Cisco Lodigiani,0.0,out,Summer,1995,1995/1996
Roberto Cravero,31,Sweeper,Torino,0.0,out,Summer,1995,1995/1996
Francesco Mancini,27,Goalkeeper,Foggia,0.0,in,Winter,1995,1995/1996
Ivano Della Morte,21,Central Midfield,Avellino,0.0,out,Winter,1995,1995/1996
Marco Di Vaio,19,Centre-Forward,Hellas Verona,0.0,out,Winter,1995,1995/1996
Pavel Nedved,23,Left Midfield,Sparta Prague,4650000.0,in,Summer,1996,1996/1997
Mark Fish,22,Centre-Back,Orlando Pirates,1300000.0,in,Summer,1996,1996/1997
Carlo Cudicini,22,Goalkeeper,Prato,0.0,in,Summer,1996,1996/1997
Paul Okon,24,Defensive Midfield,Club Brugge,0.0,in,Summer,1996,1996/1997
Renato Buso,26,Right Midfield,Napoli,0.0,in,Summer,1996,1996/1997
Andrea Cano,20,Goalkeeper,Narnese Calcio,0.0,in,Summer,1996,1996/1997
Roberto Baronio,18,Defensive Midfield,Brescia,0.0,in,Summer,1996,1996/1997
Igor Protti,28,Centre-Forward,Bari,0.0,in,Summer,1996,1996/1997
Roberto Di Matteo,26,Central Midfield,Chelsea,5500000.0,out,Summer,1996,1996/1997
Alen Boksic,26,Centre-Forward,Juventus,4500000.0,out,Summer,1996,1996/1997
Aron Winter,29,Defensive Midfield,Inter,0.0,out,Summer,1996,1996/1997
