player_name,age,position,club_involved,fee,transfer_period,year,season
Horacio Peralta,23,Centre-Forward,Grasshoppers,0.0,out,Summer,2005,2005/2006
Alberto Quadri,22,Defensive Midfield,AS Pizzighettone,0.0,out,Summer,2005,2005/2006
Giovanni Pasquale,23,Left-Back,Parma,0.0,out,Summer,2005,2005/2006
Luca Ceccarelli,22,Centre-Back,Catanzaro,0.0,out,Summer,2005,2005/2006
Fabián Carini,25,Goalkeeper,Cagliari Calcio,0.0,out,Summer,2005,2005/2006
Alessandro Potenza,21,Centre-Back,RCD Mallorca,0.0,out,Summer,2005,2005/2006
Mario Rebecchi,21,Central Midfield,Cremonese,0.0,out,Summer,2005,2005/2006
Maxwell,24,Left-Back,Ajax,0.0,in,Winter,2005,2005/2006
César,31,Left Midfield,Lazio,0.0,in,Winter,2005,2005/2006
Matteo Momentè,18,Centre-Forward,Inter U19,0.0,in,Winter,2005,2005/2006
Mario Rebecchi,22,Central Midfield,Lumezzane,255000.0,out,Winter,2005,2005/2006
Horacio Peralta,23,Centre-Forward,Flamengo,0.0,out,Winter,2005,2005/2006
Lampros Choutos,26,Centre-Forward,Reggina,0.0,out,Winter,2005,2005/2006
Maxwell,24,Left-Back,Empoli,0.0,out,Winter,2005,2005/2006
Mattia Altobelli,22,Attacking Midfield,Torres,0.0,out,Winter,2005,2005/2006
Zlatan Ibrahimovic,24,Centre-Forward,Juventus,24800000.0,in,Summer,2006,2006/2007
Patrick Vieira,30,Defensive Midfield,Juventus,9500000.0,in,Summer,2006,2006/2007
Maicon,24,Right-Back,Monaco,6800000.0,in,Summer,2006,2006/2007
Fabio Grosso,28,Left-Back,US Palermo,5500000.0,in,Summer,2006,2006/2007
Rincón,19,Centre-Back,São Paulo,1800000.0,in,Summer,2006,2006/2007
César,31,Left Midfield,Lazio,0.0,in,Summer,2006,2006/2007
Olivier Dacourt,31,Defensive Midfield,AS Roma,0.0,in,Summer,2006,2006/2007
Hernán Crespo,31,Centre-Forward,Chelsea,0.0,in,Summer,2006,2006/2007
Abdoulaye Diarra,20,Left Midfield,NK Maribor,0.0,in,Summer,2006,2006/2007
Mariano González,25,midfield,US Palermo,0.0,in,Summer,2006,2006/2007
Leonardo Bonucci,19,Centre-Back,Inter U19,0.0,in,Summer,2006,2006/2007
Abdoulaye Diarra,19,Left Midfield,Inter U19,0.0,in,Summer,2006,2006/2007
Jonathan Biabiany,18,Right Winger,Inter U19,0.0,in,Summer,2006,2006/2007
Tijani Belaid,18,Attacking Midfield,Inter U19,0.0,in,Summer,2006,2006/2007
Ibrahim Maaroufi,17,Defensive Midfield,Inter U19,0.0,in,Summer,2006,2006/2007
Obafemi Martins,21,Centre-Forward,Newcastle,16000000.0,out,Summer,2006,2006/2007
David Pizarro,26,Central Midfield,AS Roma,12250000.0,out,Summer,2006,2006/2007
Paolo Dellafiore,21,Centre-Back,US Palermo,1500000.0,out,Summer,2006,2006/2007
Giovanni Pasquale,24,Left-Back,AS Livorno,800000.0,out,Summer,2006,2006/2007
Ianis Zicu,22,Attacking Midfield,Rapid Bucharest,175000.0,out,Summer,2006,2006/2007
Daniel Maa Boumsong,19,Defensive Midfield,Spezia,100000.0,out,Summer,2006,2006/2007
Aco Stojkov,23,Left Winger,Partizan,85000.0,out,Summer,2006,2006/2007
Zé Maria,32,Right-Back,Levante,0.0,out,Summer,2006,2006/2007
Kily González,31,Left Midfield,Rosario Central,0.0,out,Summer,2006,2006/2007
Cristiano Zanetti,29,Defensive Midfield,Juventus,0.0,out,Summer,2006,2006/2007
Pierre Womé,27,Left-Back,Werder Bremen,0.0,out,Summer,2006,2006/2007
Giuseppe Favalli,34,Left-Back,AC Milan,0.0,out,Summer,2006,2006/2007
Rincón,19,Centre-Back,Empoli,0.0,out,Summer,2006,2006/2007
César,31,Left Midfield,Corinthians,0.0,out,Summer,2006,2006/2007
