player_name,age,position,club_involved,fee,transfer_period,year,season
Mirko Cudini,27,Centre-Back,Cagliari Calcio,0.0,Summer,2001,2001/2002
Krunoslav Jurcic,31,Defensive Midfield,Sampdoria,0.0,Summer,2001,2001/2002
Jacopo Mariani,18,midfield,Pro Patria,0.0,Summer,2001,2001/2002
Fabio Tricarico,31,midfield,Sampdoria,0.0,Summer,2001,2001/2002
Corrado Colombo,21,Centre-Forward,Atalanta BC,0.0,Summer,2001,2001/2002
Luigi Panarelli,25,Right-Back,FC Crotone,0.0,Summer,2001,2001/2002
Davide Mandelli,24,Centre-Back,Siena,0.0,Summer,2001,2001/2002
Nicola Mora,21,Left-Back,Piacenza,0.0,Summer,2001,2001/2002
Edoardo Artistico,32,Centre-Forward,FC Crotone,0.0,Summer,2001,2001/2002
Stefan Schwoch,31,Centre-Forward,Vicenza,0.0,Summer,2001,2001/2002
Gennaro Scarlato,24,Centre-Back,Udinese,0.0,Summer,2001,2001/2002
Djibril Diawara,26,Centre-Back,Bolton,0.0,Summer,2001,2001/2002
Federico Balzaretti,19,Left-Back,Siena,0.0,Summer,2001,2001/2002
Luca Pastine,30,Goalkeeper,Without Club,0.0,Summer,2001,2001/2002
Alessandro Nista,35,Goalkeeper,Retired,0.0,Summer,2001,2001/2002
Sixto Peralta,22,Central Midfield,Inter,0.0,Summer,2001,2001/2002
Alessandro Cibocchi,19,Left-Back,Ternana,0.0,Winter,2001,2001/2002
José María Franco,23,Centre-Forward,Peñarol,0.0,Winter,2001,2001/2002
Franco Semioli,21,Right Winger,Ternana,0.0,Winter,2001,2001/2002
Gustavo Méndez,30,Right-Back,Nacional,0.0,Winter,2001,2001/2002
Yksel Osmanovski,24,Left Midfield,G. Bordeaux,0.0,Winter,2001,2001/2002
Riccardo Fissore,21,Centre-Back,Vicenza,0.0,Winter,2001,2001/2002
Emanuele Calaiò,20,Centre-Forward,Ternana,0.0,Winter,2001,2001/2002
Simone Tiribocchi,23,Centre-Forward,Ancona,0.0,Winter,2001,2001/2002
André Pinga,20,Attacking Midfield,Siena,0.0,Winter,2001,2001/2002
Djibril Diawara,27,Centre-Back,Cosenza,0.0,Winter,2001,2001/2002
Federico Magallanes,26,Centre-Forward,AC Venezia 1907,250000.0,Summer,2002,2002/2003
Luca Mezzano,24,Centre-Back,Inter,0.0,Summer,2002,2002/2003
Alessandro Campo,18,Right Winger,Prato,0.0,Summer,2002,2002/2003
Gennaro Scarlato,25,Centre-Back,Udinese,0.0,Summer,2002,2002/2003
Andrea Soncin,18,Centre-Back,Perugia,0.0,Summer,2002,2002/2003
Alessandro Conticchio,28,Central Midfield,Lecce,0.0,Summer,2002,2002/2003
Vincenzo Sommese,26,Right Winger,Vicenza,0.0,Summer,2002,2002/2003
Alberto Maria Fontana,27,Goalkeeper,US Palermo,0.0,Summer,2002,2002/2003
Giammarco Frezza,26,Left Midfield,US Palermo,0.0,Summer,2002,2002/2003
Riccardo Maspero,31,Attacking Midfield,Without Club,0.0,Summer,2002,2002/2003
Fabio Giordano,18,Defensive Midfield,Torino U19,0.0,Summer,2002,2002/2003
Segun Omolade,19,attack,Torino U19,0.0,Summer,2002,2002/2003
Stefano Bianciardi,17,Left-Back,Torino U19,0.0,Summer,2002,2002/2003
Ronaldo Vanin,19,Right-Back,Torino U19,0.0,Summer,2002,2002/2003
Andrea Mantovani,18,Centre-Back,Torino U19,0.0,Summer,2002,2002/2003
Federico Marchetti,19,Goalkeeper,Torino U19,0.0,Summer,2002,2002/2003
Antonino Asta,31,Right Midfield,US Palermo,0.0,Summer,2002,2002/2003
Massimo Brambilla,29,Central Midfield,Siena,0.0,Summer,2002,2002/2003
Franco Semioli,22,Right Winger,Vicenza,0.0,Summer,2002,2002/2003
Gennaro Scarlato,25,Centre-Back,Ternana,0.0,Summer,2002,2002/2003
Giorgio Venturin,34,Central Midfield,Taranto,0.0,Summer,2002,2002/2003
Djibril Diawara,27,Centre-Back,Unknown,0.0,Summer,2002,2002/2003
Benoît Cauet,33,Central Midfield,Como,0.0,Summer,2002,2002/2003
Abdullah Fusseini,20,midfield,Gualdo,0.0,Summer,2002,2002/2003
Gabriele Paoletti,24,Goalkeeper,Virtus Lanciano,0.0,Summer,2002,2002/2003
Tiziano Turchetti,22,attack,Viterbese,0.0,Summer,2002,2002/2003
Alessandro Cibocchi,19,Left-Back,Viterbese,0.0,Summer,2002,2002/2003
Federico Marchetti,19,Goalkeeper,Pro Vercelli,0.0,Summer,2002,2002/2003
Daniele Martinelli,20,Centre-Back,Siena,0.0,Summer,2002,2002/2003
Stefano Bianciardi,17,Left-Back,Pistoiese,0.0,Summer,2002,2002/2003
Simone Tiribocchi,24,Centre-Forward,Siena,0.0,Summer,2002,2002/2003
Fabio Quagliarella,19,Centre-Forward,Florentia,0.0,Summer,2002,2002/2003
Emanuele Calaiò,20,Centre-Forward,Messina Peloro,0.0,Summer,2002,2002/2003
Riccardo Maspero,31,Attacking Midfield,Without Club,0.0,Summer,2002,2002/2003
Luca Mezzano,24,Centre-Back,Inter,0.0,Summer,2002,2002/2003
Carlos Marinelli,20,Attacking Midfield,Middlesbrough,0.0,Winter,2002,2002/2003
Massimo Donati,21,Defensive Midfield,Milan,0.0,Winter,2002,2002/2003
Alexander Manninger,25,Goalkeeper,Without Club,0.0,Winter,2002,2002/2003
Francesco Statuto,31,Central Midfield,Without Club,0.0,Winter,2002,2002/2003
Andrea Soncin,19,Centre-Back,Vis Pesaro,0.0,Winter,2002,2002/2003
Emanuele Calaiò,20,Centre-Forward,Pescara,0.0,Winter,2002,2002/2003
Fabio Giordano,19,Defensive Midfield,AC Pisa,0.0,Winter,2002,2002/2003
Fabio Quagliarella,19,Centre-Forward,Chieti,0.0,Winter,2002,2002/2003
Maurizio Ferrarese,25,Left-Back,Vicenza,0.0,in,Summer,1992,1992/1993
Raffaele Sergio,25,Left-Back,Lazio,0.0,in,Summer,1992,1992/1993
Antonio Aloisi,23,defence,Ascoli,0.0,in,Summer,1992,1992/1993
Marcelo Saralegui,21,Attacking Midfield,Nacional,0.0,in,Summer,1992,1992/1993
Mohammed Gargo,17,Centre-Back,Real Tamale,0.0,in,Summer,1992,1992/1993
Daniele Fortunato,29,Defensive Midfield,Bari,0.0,in,Summer,1992,1992/1993
Domenico Doardo,17,Goalkeeper,Vicenza,0.0,in,Summer,1992,1992/1993
Andrea Silenzi,26,Centre-Forward,Napoli,0.0,in,Summer,1992,1992/1993
Carlos Aguilera,27,Centre-Forward,Genoa,0.0,in,Summer,1992,1992/1993
Gianluigi Lentini,23,Right Winger,Milan,9550000.0,out,Summer,1992,1992/1993
Rafael Martín Vázquez,26,Attacking Midfield,Marseille,2160000.0,out,Summer,1992,1992/1993
Christian Vieri,18,Centre-Forward,AC Pisa,0.0,out,Summer,1992,1992/1993
Ivanoe Lanzara,19,Left-Back,SC Leffe,0.0,out,Summer,1992,1992/1993
Massimiliano Manni,20,Left-Back,Avezzano,0.0,out,Summer,1992,1992/1993
Massimiliano Ferina,20,defence,Pavia,0.0,out,Summer,1992,1992/1993
Roberto Policano,28,Left-Back,Napoli,0.0,out,Summer,1992,1992/1993
Giorgio Bresciani,23,Centre-Forward,Cagliari Calcio,0.0,out,Summer,1992,1992/1993
Carmelo Puglisi,20,midfield,Messina,0.0,out,Summer,1992,1992/1993
Marco Bertelli,20,attack,Massese,0.0,out,Summer,1992,1992/1993
Luca Pastine,21,Goalkeeper,Casertana,0.0,out,Summer,1992,1992/1993
Benny Carbone,20,Second Striker,Ascoli,0.0,out,Summer,1992,1992/1993
Roberto Cravero,28,Sweeper,Lazio,0.0,out,Summer,1992,1992/1993
Marco Sinigaglia,24,midfield,Calcio Monza,0.0,out,Winter,1992,1992/1993
Maurizio Ferrarese,25,Left-Back,Vicenza,0.0,out,Winter,1992,1992/1993
Marco Osio,27,Defensive Midfield,AC Parma,0.0,in,Summer,1993,1993/1994
Marco Sinigaglia,25,midfield,Calcio Monza,0.0,in,Summer,1993,1993/1994
Enzo Francescoli,31,Centre-Forward,Cagliari Calcio,0.0,in,Summer,1993,1993/1994
Marco Sesia,23,midfield,Nizzamillefonti,0.0,in,Summer,1993,1993/1994
Luca Pastine,22,Goalkeeper,Casertana,0.0,in,Summer,1993,1993/1994
Angelo Gregucci,29,Centre-Back,Lazio,0.0,in,Summer,1993,1993/1994
Giovanni Galli,35,Goalkeeper,Napoli,0.0,in,Summer,1993,1993/1994
