player_name,age,position,club_involved,fee,transfer_period,year,season
Rubén Olivera,20,Central Midfield,Danubio FC,6240000.0,in,Summer,2003,2003/2004
Roberto Merenda,19,Centre-Back,AC Venezia 1907,0.0,in,Summer,2003,2003/2004
Luigi Lavecchia,21,Right Midfield,Ascoli,0.0,in,Summer,2003,2003/2004
Antonio Mirante,19,Goalkeeper,Juventus U19,0.0,in,Summer,2003,2003/2004
Orlando Urbano,19,Centre-Back,Juventus U19,0.0,in,Summer,2003,2003/2004
Davide Chiumiento,18,Attacking Midfield,Juventus U19,0.0,in,Summer,2003,2003/2004
Andrea Gasbarroni,21,Second Striker,US Palermo,2700000.0,out,Summer,2003,2003/2004
Emiliano Moretti,22,Centre-Back,AC Parma,1800000.0,out,Summer,2003,2003/2004
Marcelo Salas,28,Centre-Forward,River Plate,500000.0,out,Summer,2003,2003/2004
Giuseppe Sculli,22,Left Winger,Chievo Verona,450000.0,out,Summer,2003,2003/2004
Davide Baiocco,28,Defensive Midfield,Reggina,250000.0,out,Summer,2003,2003/2004
Aboubacar Fofana,20,Left Midfield,Millwall,0.0,out,Summer,2003,2003/2004
Luigi Lavecchia,21,Right Midfield,Messina Peloro,0.0,out,Summer,2003,2003/2004
Mattia Cassani,19,Right-Back,Hellas Verona,0.0,out,Summer,2003,2003/2004
Daniele Gastaldello,20,Centre-Back,Chievo Verona,0.0,out,Summer,2003,2003/2004
Matteo Paro,20,Central Midfield,Chievo Verona,0.0,out,Summer,2003,2003/2004
Landry Bonnefoi,19,Goalkeeper,Messina Peloro,0.0,out,Summer,2003,2003/2004
Roberto Merenda,19,Centre-Back,Cosenza,0.0,out,Summer,2003,2003/2004
Andrea Gentile,23,Central Midfield,Messina Peloro,0.0,out,Summer,2003,2003/2004
Radovane El Alaoudi,19,midfield,Valenzana,0.0,out,Summer,2003,2003/2004
Francesco Scardina,21,Centre-Back,FC Crotone,0.0,out,Summer,2003,2003/2004
Felice Piccolo,19,Centre-Back,Como,0.0,out,Summer,2003,2003/2004
Massimiliano Vieri,24,Centre-Forward,Napoli,0.0,out,Summer,2003,2003/2004
Tomás Guzmán,21,Attacking Midfield,Messina Peloro,0.0,out,Summer,2003,2003/2004
Cristian Zenoni,26,Right-Back,Sampdoria,0.0,out,Summer,2003,2003/2004
Manuele Blasi,22,Central Midfield,AC Parma,0.0,out,Summer,2003,2003/2004
Rubén Olivera,20,Central Midfield,Danubio FC,0.0,out,Summer,2003,2003/2004
Marco Di Vaio,26,Centre-Forward,AC Parma,0.0,out,Summer,2003,2003/2004
Athirson,26,Left-Back,Flamengo,0.0,out,Winter,2003,2003/2004
Edgar Davids,30,Central Midfield,Barcelona,0.0,out,Winter,2003,2003/2004
Marcelo Zalayeta,25,Centre-Forward,Perugia,0.0,out,Winter,2003,2003/2004
Daniele Gastaldello,20,Centre-Back,FC Crotone,0.0,out,Winter,2003,2003/2004
Rubén Olivera,20,Central Midfield,Atlético Madrid,0.0,out,Winter,2003,2003/2004
Matteo Paro,20,Central Midfield,FC Crotone,0.0,out,Winter,2003,2003/2004
Salvatore Fresi,31,Centre-Back,Perugia,0.0,out,Winter,2003,2003/2004
Émerson,28,Defensive Midfield,AS Roma,28000000.0,in,Summer,2004,2004/2005
Zlatan Ibrahimovic,22,Centre-Forward,Ajax,16000000.0,in,Summer,2004,2004/2005
Matteo Brighi,23,Central Midfield,Parma,11500000.0,in,Summer,2004,2004/2005
Fabio Cannavaro,30,Centre-Back,Inter,10000000.0,in,Summer,2004,2004/2005
Fabián Carini,24,Goalkeeper,Standard Liège,5200000.0,in,Summer,2004,2004/2005
Benjamin Onwuachi,20,Centre-Forward,Reggiana U19,420000.0,in,Summer,2004,2004/2005
Olivier Kapo,23,Attacking Midfield,AJ Auxerre,0.0,in,Summer,2004,2004/2005
Jonathan Zebina,25,Centre-Back,AS Roma,0.0,in,Summer,2004,2004/2005
Rey Volpato,17,Centre-Forward,Padova,0.0,in,Summer,2004,2004/2005
Raffaele Palladino,20,Left Winger,Juventus U19,0.0,in,Summer,2004,2004/2005
Matteo Brighi,23,Central Midfield,AS Roma,16000000.0,out,Summer,2004,2004/2005
Marco Di Vaio,27,Centre-Forward,Valencia,11000000.0,out,Summer,2004,2004/2005
Fabián Carini,24,Goalkeeper,Inter,10000000.0,out,Summer,2004,2004/2005
Fabrizio Miccoli,25,Centre-Forward,Fiorentina,7000000.0,out,Summer,2004,2004/2005
Cristian Zenoni,27,Right-Back,Sampdoria,1000000.0,out,Summer,2004,2004/2005
Antonio Nocerino,19,Central Midfield,Genoa,450000.0,out,Summer,2004,2004/2005
Salvatore Fresi,31,Centre-Back,Catania,0.0,out,Summer,2004,2004/2005
Edgar Davids,31,Central Midfield,Inter,0.0,out,Summer,2004,2004/2005
Abdoulay Konko,20,Right-Back,FC Crotone,0.0,out,Summer,2004,2004/2005
Orlando Urbano,20,Centre-Back,Reggiana,0.0,out,Summer,2004,2004/2005
Luigi Lavecchia,22,Right Midfield,Arezzo,0.0,out,Summer,2004,2004/2005
Benjamin Onwuachi,20,Centre-Forward,Salernitana,0.0,out,Summer,2004,2004/2005
Antonio Mirante,20,Goalkeeper,FC Crotone,0.0,out,Summer,2004,2004/2005
Tomás Guzmán,22,Attacking Midfield,FC Crotone,0.0,out,Summer,2004,2004/2005
Alessandro Frara,21,Defensive Midfield,Ternana,0.0,out,Summer,2004,2004/2005
Luca Scicchitano,19,Central Midfield,Avellino,0.0,out,Summer,2004,2004/2005
Vincenzo Nardo,18,defence,Biellese,0.0,out,Summer,2004,2004/2005
Alessio Ammendolea,19,attack,Ragusa,0.0,out,Summer,2004,2004/2005
Raffaele Palladino,20,Left Winger,Salernitana,0.0,out,Summer,2004,2004/2005
Davide Chiumiento,19,Attacking Midfield,Siena,0.0,out,Summer,2004,2004/2005
