player_name,age,position,club_involved,fee,transfer_period,year,season
Salvatore Carboni,18,Right Winger,Tempio,0.0,Summer,1998,1998/1999
Juan Ubeda,17,Centre-Forward,Union Española,0.0,Summer,1998,1998/1999
Fabio Pecchia,24,Right Midfield,Juventus,0.0,Summer,1998,1998/1999
Guglielmo Stendardo,17,Centre-Back,Napoli,0.0,Summer,1998,1998/1999
Bratislav Zivkovic,27,Left Midfield,Red Star,0.0,Summer,1998,1998/1999
Nenad Sakic,27,Centre-Back,Lecce,0.0,Summer,1998,1998/1999
Saliou Lassissi,20,Centre-Back,AC Parma,0.0,Summer,1998,1998/1999
Juan Sebastián Verón,23,Central Midfield,AC Parma,-17500000.0,Summer,1998,1998/1999
Siniša Mihajlović,29,Centre-Back,Lazio,-17000000.0,Summer,1998,1998/1999
Ángel Morales,23,Attacking Midfield,Racing Club,-3000000.0,Summer,1998,1998/1999
Alain Boghossian,27,Central Midfield,AC Parma,0.0,Summer,1998,1998/1999
Alessandro Lamonica,25,Centre-Back,Ravenna,0.0,Summer,1998,1998/1999
Paco Soares,18,attack,Empoli,0.0,Summer,1998,1998/1999
Davide Vagnati,20,midfield,Andria,0.0,Summer,1998,1998/1999
Giovanni Sannino,21,Goalkeeper,Borgosesia,0.0,Summer,1998,1998/1999
Andrea Pierotti,20,Centre-Forward,Carrarese,0.0,Summer,1998,1998/1999
Fausto Salsano,38,Right Winger,Spezia,0.0,Summer,1998,1998/1999
Oumar Dieng,25,Centre-Back,AJ Auxerre,0.0,Summer,1998,1998/1999
François Omam-Biyik,32,Centre-Forward,Atlante,0.0,Summer,1998,1998/1999
Mattia Biso,21,Central Midfield,Città di Lecco,0.0,Summer,1998,1998/1999
Nicola Zanini,24,Attacking Midfield,Atalanta BC,0.0,Summer,1998,1998/1999
Giuseppe Signori,30,Centre-Forward,Bologna,0.0,Summer,1998,1998/1999
Alessio Scarchilli,25,Attacking Midfield,Torino,0.0,Summer,1998,1998/1999
Doriva,26,Right Midfield,FC Porto,900000.0,Winter,1998,1998/1999
Lee Sharpe,27,Left Midfield,Leeds,0.0,Winter,1998,1998/1999
Simone Aloe,20,Centre-Forward,Saronno,0.0,Winter,1998,1998/1999
Emanuele Pesaresi,22,Left-Back,Napoli,0.0,Winter,1998,1998/1999
Lee Sharpe,27,Left Midfield,Leeds,0.0,Winter,1998,1998/1999
Luca Antonini,20,Left-Back,AC Milan,2000000.0,Summer,2003,2003/2004
Giulio Falcone,29,Centre-Back,Bologna,0.0,Summer,2003,2003/2004
Francis Zé,21,Right Winger,Cremonese,0.0,Summer,2003,2003/2004
Atsushi Yanagisawa,26,Centre-Forward,Kashima Antlers,0.0,Summer,2003,2003/2004
Francesco Antonioli,33,Goalkeeper,AS Roma,0.0,Summer,2003,2003/2004
Massimo Marazzina,28,Centre-Forward,Chievo Verona,0.0,Summer,2003,2003/2004
Moris Carrozzieri,22,Centre-Back,Teramo,0.0,Summer,2003,2003/2004
Aimo Diana,25,Right Midfield,AC Parma,0.0,Summer,2003,2003/2004
Emanuele Bianchi,18,Goalkeeper,Lucchese,0.0,Summer,2003,2003/2004
Cristiano Doni,30,Attacking Midfield,Atalanta BC,0.0,Summer,2003,2003/2004
Giampaolo Calzi,17,Defensive Midfield,Castellettese,0.0,Summer,2003,2003/2004
Cristian Zenoni,26,Right-Back,Juventus,0.0,Summer,2003,2003/2004
Massimo Paganin,32,Centre-Back,Vicenza,0.0,Summer,2003,2003/2004
Fabrizio Casazza,32,Goalkeeper,Lazio,0.0,Summer,2003,2003/2004
Andrea Bernini,30,Right Midfield,Napoli,0.0,Summer,2003,2003/2004
Johan Michel Romeo,18,midfield,Giugliano,0.0,Summer,2003,2003/2004
Fabio Tricarico,33,midfield,Spezia,0.0,Summer,2003,2003/2004
Davide Pinato,39,Goalkeeper,Retired,0.0,Summer,2003,2003/2004
Sandro Cois,30,Defensive Midfield,Retired,0.0,Summer,2003,2003/2004
Olmo Pozzo,19,Goalkeeper,Without Club,0.0,Summer,2003,2003/2004
Andrea Rabito,23,Right Winger,AC Milan,0.0,Summer,2003,2003/2004
Andrea Gasbarroni,21,Second Striker,Juventus,0.0,Summer,2003,2003/2004
Mattia Cassani,19,Right-Back,Juventus,0.0,Summer,2003,2003/2004
Salvatore Miceli,29,Defensive Midfield,Piacenza,0.0,Summer,2003,2003/2004
Jorge Bolaño,26,Central Midfield,AC Parma,0.0,Summer,2003,2003/2004
Giacomo Cipriani,23,Centre-Forward,Piacenza,0.0,Winter,2003,2003/2004
Antonio Floro Flores,20,Centre-Forward,Napoli,0.0,Winter,2003,2003/2004
