player_name,age,position,club_involved,fee,transfer_period,year,season
Camilo Zúñiga,30,Right-Back,SSC Napoli,0.0,out,Summer,2016,2016/2017
Emanuele Giaccherini,31,Left Midfield,Sunderland,0.0,out,Summer,2016,2016/2017
Marko Krivicic,20,Central Midfield,FC Koper,0.0,out,Summer,2016,2016/2017
Godfred Donsah,20,Central Midfield,Cagliari Calcio,0.0,out,Summer,2016,2016/2017
Juan Manuel Valencia,18,Central Midfield,Cortuluá,1400000.0,in,Winter,2016,2016/2017
Bruno Petkovic,22,Centre-Forward,Trapani,1300000.0,in,Winter,2016,2016/2017
Orji Okwonkwo,18,Right Winger,Bologna U19,0.0,in,Winter,2016,2016/2017
Adama Fofana,27,Centre-Forward,Without Club,0.0,in,Winter,2016,2016/2017
Archimede Morleo,33,Left-Back,Bari,0.0,out,Winter,2016,2016/2017
Sergio Floccari,35,Centre-Forward,SPAL,0.0,out,Winter,2016,2016/2017
Robert Acquafresca,29,Centre-Forward,Ternana,0.0,out,Winter,2016,2016/2017
Filippo Perucchini,25,Goalkeeper,Lecce,0.0,out,Winter,2016,2016/2017
Matteo Mancosu,32,Centre-Forward,Montreal,0.0,out,Winter,2016,2016/2017
Alex Ferrari,22,Centre-Back,Hellas Verona,0.0,out,Winter,2016,2016/2017
Anthony Mounier,29,Left Winger,Atalanta BC,0.0,out,Winter,2016,2016/2017
Lorenzo Musto,21,Centre-Forward,Lumezzane,0.0,out,Winter,2016,2016/2017
Alfred Gomis,23,Goalkeeper,Torino,0.0,out,Winter,2016,2016/2017
Saphir Taïder,25,Central Midfield,Inter,4000000.0,in,Summer,2017,2017/2018
César Falletti,24,Attacking Midfield,Luqueño,2500000.0,in,Summer,2017,2017/2018
Filip Helander,24,Centre-Back,Hellas Verona,2000000.0,in,Summer,2017,2017/2018
Sebastien De Maio,30,Centre-Back,RSC Anderlecht,2000000.0,in,Summer,2017,2017/2018
Giancarlo González,29,Centre-Back,US Palermo,1500000.0,in,Summer,2017,2017/2018
Antonio Santurro,25,Goalkeeper,Siracusa,0.0,in,Summer,2017,2017/2018
Rodrigo Palacio,35,Centre-Forward,Inter,0.0,in,Summer,2017,2017/2018
Andrea Poli,27,Central Midfield,AC Milan,0.0,in,Summer,2017,2017/2018
Felipe Avenatti,24,Centre-Forward,Luqueño,0.0,in,Summer,2017,2017/2018
Cheick Keita,21,Left-Back,Birmingham,0.0,in,Summer,2017,2017/2018
Aaron Mattia Tabacchi,19,Right Winger,Bologna U19,0.0,in,Summer,2017,2017/2018
Federico Ravaglia,17,Goalkeeper,Bologna U19,0.0,in,Summer,2017,2017/2018
Anthony Mounier,29,Left Winger,Panathinaikos,0.0,out,Summer,2017,2017/2018
Lorenzo Paramatti,22,Centre-Back,AS Gubbio,0.0,out,Summer,2017,2017/2018
Francesco Bergamini,22,Central Midfield,AS Gubbio,0.0,out,Summer,2017,2017/2018
Gianmarco Gerevini,24,Defensive Midfield,Matelica,0.0,out,Summer,2017,2017/2018
Uros Radakovic,23,Centre-Back,Sigma Olomouc,0.0,out,Summer,2017,2017/2018
Rubén Palomeque,22,Right-Back,Linares,0.0,out,Summer,2017,2017/2018
Luca Rizzo,25,Central Midfield,SPAL,0.0,out,Summer,2017,2017/2018
Daniele Gastaldello,34,Centre-Back,Brescia,0.0,out,Summer,2017,2017/2018
Nicola Camilloni,19,Right-Back,AJ Fano,0.0,out,Summer,2017,2017/2018
Nicolò Cherubin,30,Centre-Back,Hellas Verona,0.0,out,Summer,2017,2017/2018
Deian Boldor,22,Centre-Back,Montreal,0.0,out,Summer,2017,2017/2018
Filippo Falco,25,Right Winger,Perugia,0.0,out,Summer,2017,2017/2018
Andrea Vassallo,19,Left Winger,Carrarese,0.0,out,Summer,2017,2017/2018
Aaron Mattia Tabacchi,19,Right Winger,Ravenna,0.0,out,Summer,2017,2017/2018
