player_name,age,position,club_involved,fee,transfer_period,year,season
Florin Raducioiu,22,Centre-Forward,Verona,4500000.0,Summer,1992,1992/1993
Gheorghe Hagi,27,Attacking Midfield,Real Madrid,2000000.0,Summer,1992,1992/1993
Ovidiu Sabau,24,Central Midfield,Feyenoord,1590000.0,Summer,1992,1992/1993
Luca Brunetti,27,defence,Taranto,0.0,Summer,1992,1992/1993
Gabriele Pelati,18,defence,Unknown,0.0,Summer,1992,1992/1993
Nicola Marangon,21,Right-Back,CPR Ospitaletto,0.0,Summer,1992,1992/1993
Massimo Giannelli,22,Attacking Midfield,CPR Ospitaletto,0.0,Summer,1992,1992/1993
Massimo Paganin,21,Centre-Back,Reggiana,0.0,Summer,1992,1992/1993
Marco Landucci,28,Goalkeeper,Lucchese,0.0,Summer,1992,1992/1993
Fabio Gallo,21,Defensive Midfield,Spezia,0.0,Summer,1992,1992/1993
Paolo Negro,20,Centre-Back,Bologna,0.0,Summer,1992,1992/1993
Marco Piovanelli,18,midfield,Brescia U19,0.0,Summer,1992,1992/1993
Maurizio Ganz,23,Centre-Forward,Atalanta,-120000.0,Summer,1992,1992/1993
Corrado Cortesi,25,attack,Palazzolo,0.0,Summer,1992,1992/1993
Paolo Bonfadini,20,defence,Spezia,0.0,Summer,1992,1992/1993
Stefano Preti,21,midfield,Palazzolo,0.0,Summer,1992,1992/1993
Daniele Cerretti,18,Goalkeeper,CPR Ospitaletto,0.0,Summer,1992,1992/1993
Riccardo Masia,19,defence,CPR Ospitaletto,0.0,Summer,1992,1992/1993
Paolo Ziliani,21,Sweeper,Napoli,0.0,Summer,1992,1992/1993
Marco Merlo,24,midfield,Taranto,0.0,Summer,1992,1992/1993
Luca Luzardi,22,Centre-Back,Lazio,0.0,Summer,1992,1992/1993
Francesco Passiatore,21,attack,Casarano,0.0,Summer,1992,1992/1993
Filippo Citterio,36,Left-Back,Seregno,0.0,Summer,1992,1992/1993
Daniele Carnasciali,25,Right-Back,Fiorentina,0.0,Summer,1992,1992/1993
Emanuele Filippini,18,Central Midfield,CPR Ospitaletto,0.0,Summer,1992,1992/1993
Antonio Filippini,18,Right Midfield,CPR Ospitaletto,0.0,Summer,1992,1992/1993
Fabio Gallo,22,Defensive Midfield,Alessandria,0.0,Summer,1992,1992/1993
Filippo Masolini,22,midfield,Cesena,0.0,Summer,1992,1992/1993
Dorin Mateut,27,Attacking Midfield,Real Zaragoza,0.0,Winter,1992,1992/1993
Paolo Ziliani,21,Sweeper,Napoli,0.0,Winter,1992,1992/1993
Marco Ballotta,30,Goalkeeper,AC Parma,0.0,Summer,1994,1994/1995
Fabrizio Baldini,21,midfield,AC Pisa,0.0,Summer,1994,1994/1995
Davide Ratti,18,attack,Carrarese,0.0,Summer,1994,1994/1995
Ivan Gamberini,26,Goalkeeper,Spezia,0.0,Summer,1994,1994/1995
Luigi Corino,28,defence,Lazio,0.0,Summer,1994,1994/1995
Antonio Bernardi,17,attack,Ostiamare,0.0,Summer,1994,1994/1995
Danut Lupu,27,Attacking Midfield,Rapid Bucharest,0.0,Summer,1994,1994/1995
Sergio Battistini,31,Defensive Midfield,Inter,0.0,Summer,1994,1994/1995
Stefano Borgonovo,30,Centre-Forward,Udinese,0.0,Summer,1994,1994/1995
Roberto Baronio,16,Defensive Midfield,Brescia U19,0.0,Summer,1994,1994/1995
Nicola Pavarini,20,Goalkeeper,Brescia U19,0.0,Summer,1994,1994/1995
Gheorghe Hagi,29,Attacking Midfield,Barcelona,-4000000.0,Summer,1994,1994/1995
Florin Raducioiu,24,Centre-Forward,Milan,-2750000.0,Summer,1994,1994/1995
Paolo Bonfadini,22,defence,Alzano Virescit,0.0,Summer,1994,1994/1995
Roberto Torchio,23,midfield,CPR Ospitaletto,0.0,Summer,1994,1994/1995
Andrea Borgogni,20,midfield,CPR Ospitaletto,0.0,Summer,1994,1994/1995
Dario Dossi,17,defence,CPR Ospitaletto,0.0,Summer,1994,1994/1995
Paolo Ziliani,23,Sweeper,Cosenza,0.0,Summer,1994,1994/1995
Luigi Corino,28,defence,Cosenza,0.0,Summer,1994,1994/1995
Nello Cusin,29,Goalkeeper,Pescara,0.0,Summer,1994,1994/1995
Sergio Domini,33,midfield,Lucchese,0.0,Summer,1994,1994/1995
Franco Lerda,26,Centre-Forward,Napoli,0.0,Summer,1994,1994/1995
Marco Landucci,30,Goalkeeper,Avellino,0.0,Summer,1994,1994/1995
Stefano Ragnoli,19,Centre-Back,Cremapergo,0.0,Summer,1994,1994/1995
Sergio Volpi,20,Central Midfield,Carrarese,0.0,Summer,1994,1994/1995
Eugenio Corini,24,Defensive Midfield,Napoli,0.0,Winter,1994,1994/1995
Jorge Cadete,26,Centre-Forward,Sporting CP,0.0,Winter,1994,1994/1995
Daniele Adani,20,Centre-Back,Lazio,0.0,Winter,1994,1994/1995
Giovanni Francini,31,Left-Back,Genoa,0.0,Winter,1994,1994/1995
Marco Nappi,28,Second Striker,Genoa,0.0,Winter,1994,1994/1995
Ivano Bonetti,30,Left Midfield,Torino,0.0,Winter,1994,1994/1995
Gabriele Ambrosetti,21,Left Midfield,Vicenza,0.0,Winter,1994,1994/1995
Danut Lupu,27,Attacking Midfield,Rapid Bucharest,0.0,Winter,1994,1994/1995
Tal Banin,26,Defensive Midfield,Hapoel Haifa,590000.0,Summer,1997,1997/1998
Dario Hübner,30,Centre-Forward,Cesena,0.0,Summer,1997,1997/1998
Marek Koźmiński,26,Left-Back,Udinese,0.0,Summer,1997,1997/1998
Antonio Criniti,26,attack,Reggina,0.0,Summer,1997,1997/1998
Salvatore Bacci,32,midfield,Ravenna,0.0,Summer,1997,1997/1998
Ovidiu Sabau,29,Central Midfield,Reggiana,0.0,Summer,1997,1997/1998
Giovanni Cervone,34,Goalkeeper,AS Roma,0.0,Summer,1997,1997/1998
Ivan Javorcic,18,Defensive Midfield,Brescia U19,0.0,Summer,1997,1997/1998
Massimiliano Caputo,16,Left Winger,Brescia U19,0.0,Summer,1997,1997/1998
Luca Luzardi,27,Centre-Back,Ascoli,0.0,Summer,1997,1997/1998
Massimiliano Corrado,25,Right-Back,Genoa,0.0,Summer,1997,1997/1998
Marco Ciganotto,18,Goalkeeper,Sanvitese,0.0,Summer,1997,1997/1998
Graziano Beltrami,18,midfield,Atletico Catania,0.0,Summer,1997,1997/1998
Omar Forlani,18,defence,CPR Ospitaletto,0.0,Summer,1997,1997/1998
Nicola Borra,19,midfield,CPR Ospitaletto,0.0,Summer,1997,1997/1998
