player_name,age,position,club_involved,fee,transfer_period,year,season
Ciro Polito,29,Goalkeeper,Grosseto,0.0,Winter,2008,2008/2009
Pablo Barrientos,24,Right Winger,FC Moscow,4000000.0,Summer,2009,2009/2010
Giuseppe Bellusci,19,Centre-Back,Ascoli,3000000.0,Summer,2009,2009/2010
Ciro Capuano,27,Centre-Back,US Palermo,3000000.0,Summer,2009,2009/2010
Adrián Ricchiuti,31,Second Striker,Rimini,2800000.0,Summer,2009,2009/2010
Mariano Andújar,25,Goalkeeper,Estudiantes,2200000.0,Summer,2009,2009/2010
Gennaro Delvecchio,31,Central Midfield,Sampdoria,2000000.0,Summer,2009,2009/2010
Nicolás Spolli,26,Centre-Back,Newell's,1000000.0,Summer,2009,2009/2010
Blazej Augustyn,21,Centre-Back,Legia Warszawa,500000.0,Summer,2009,2009/2010
Andrea Campagnolo,31,Goalkeeper,Reggina,0.0,Summer,2009,2009/2010
Giovanni Ricciardo,23,Centre-Forward,Villacidrese,0.0,Summer,2009,2009/2010
Federico Moretti,20,Central Midfield,Parma,0.0,Summer,2009,2009/2010
Simone Pesce,27,Central Midfield,Ascoli,500,Summer,2009,2009/2010
Giuseppe Di Pasquale,21,Right-Back,Manfredonia,0.0,Summer,2009,2009/2010
Cristian Suarino,20,Defensive Midfield,Cassino,0.0,Summer,2009,2009/2010
Antonino Profeta,21,Central Midfield,Potenza SC,0.0,Summer,2009,2009/2010
Marco Di Fatta,22,Centre-Back,Potenza SC,0.0,Summer,2009,2009/2010
Christian Iannelli,24,attack,VF Colligiana,0.0,Summer,2009,2009/2010
Rosario Bucolo,21,Central Midfield,Celano,0.0,Summer,2009,2009/2010
Giovanni Longobardi,26,Centre-Forward,Pavia,0.0,Summer,2009,2009/2010
Rosario Rasà,18,attack,Unknown,0.0,Summer,2009,2009/2010
Giovanni Marchese,24,Left-Back,Chievo Verona,0.0,Summer,2009,2009/2010
Christian Iannelli,23,attack,Catanzaro,0.0,Summer,2009,2009/2010
Rosario Bucolo,20,Central Midfield,Reggiana,0.0,Summer,2009,2009/2010
Giacomo Tedesco,33,Central Midfield,Bologna,-400000.0,Summer,2009,2009/2010
Ciro Polito,30,Goalkeeper,Salernitana,-400000.0,Summer,2009,2009/2010
Nicolae Dica,29,Second Striker,Iraklis,-250000.0,Summer,2009,2009/2010
Raffaele Ioime,21,Goalkeeper,SPAL,-100000.0,Summer,2009,2009/2010
Francesco Millesi,29,Left Winger,Salernitana,0.0,Summer,2009,2009/2010
Albano Bizzarri,31,Goalkeeper,Lazio,0.0,Summer,2009,2009/2010
Davide Baiocco,34,Defensive Midfield,Brescia,0.0,Summer,2009,2009/2010
Mirco Antenucci,24,Centre-Forward,Ascoli,0.0,Summer,2009,2009/2010
Andrea D'Amico,20,Central Midfield,Reggiana,0.0,Summer,2009,2009/2010
Antonino Profeta,21,Central Midfield,Potenza SC,0.0,Summer,2009,2009/2010
Milan Bortel,22,defence,SPAL,0.0,Summer,2009,2009/2010
Vincenzo Ferrante,22,Goalkeeper,Brindisi,0.0,Summer,2009,2009/2010
Babù,28,Right Winger,Cisco Roma,0.0,Summer,2009,2009/2010
Christian Iannelli,23,attack,ASG Nocerina,0.0,Summer,2009,2009/2010
Rosario Bucolo,20,Central Midfield,Celano,0.0,Summer,2009,2009/2010
Vito Falconieri,23,Centre-Forward,Ascoli,0.0,Summer,2009,2009/2010
Marcello Gazzola,24,Right-Back,Ascoli,0.0,Summer,2009,2009/2010
Cristian Silvestri,34,Centre-Back,Ascoli,0.0,Summer,2009,2009/2010
Julián di Cosmo,24,Centre-Forward,VF Colligiana,0.0,Summer,2009,2009/2010
Gennaro Sardo,30,Right-Back,Chievo Verona,0.0,Summer,2009,2009/2010
Andrea Catellani,21,Centre-Forward,Modena,0.0,Summer,2009,2009/2010
Gionatha Spinesi,31,Centre-Forward,Without Club,0.0,Summer,2009,2009/2010
Lorenzo Stovini,32,Centre-Back,Without Club,0.0,Summer,2009,2009/2010
Ciro Capuano,27,Centre-Back,US Palermo,0.0,Summer,2009,2009/2010
Paolo Acerbis,28,Goalkeeper,Grosseto,0.0,Summer,2009,2009/2010
Michele Paolucci,23,Centre-Forward,Udinese,0.0,Summer,2009,2009/2010
Maxi López,25,Centre-Forward,FC Moscow,3000000.0,Winter,2009,2009/2010
Orazio Russo,36,Right Winger,Gela,0.0,Winter,2009,2009/2010
Christian Iannelli,23,attack,ASG Nocerina,0.0,Winter,2009,2009/2010
Andrea D'Amico,20,Central Midfield,VF Colligiana,0.0,Winter,2009,2009/2010
Christian Iannelli,23,attack,VF Colligiana,0.0,Winter,2009,2009/2010
Julián di Cosmo,25,Centre-Forward,The Strongest,0.0,Winter,2009,2009/2010
Giovanni Longobardi,27,Centre-Forward,Turris Calcio,0.0,Winter,2009,2009/2010
Simone Pesce,27,Central Midfield,Ascoli,0.0,Winter,2009,2009/2010
Nicolae Dica,29,Second Striker,CFR Cluj,0.0,Winter,2009,2009/2010
Papu Gómez,22,Attacking Midfield,San Lorenzo,2500000.0,Summer,2010,2010/2011
Maikol Negro,22,Left Winger,Celano,300000.0,Summer,2010,2010/2011
Raphael Martinho,22,Left Midfield,Monte Alegre-SP,200000.0,Summer,2010,2010/2011
Federico Moretti,22,Central Midfield,Ascoli,200000.0,Summer,2010,2010/2011
Nicola Lanzolla,21,Centre-Back,Monopoli,0.0,Summer,2010,2010/2011
Cristian Suarino,21,Defensive Midfield,SS Milazzo,0.0,Summer,2010,2010/2011
Rocco Benci,20,Centre-Back,HinterReggio,0.0,Summer,2010,2010/2011
Raffaele Imparato,23,Right-Back,Taranto,0.0,Summer,2010,2010/2011
Jorge Martínez,27,Right Winger,Juventus,-12000000.0,Summer,2010,2010/2011
Gennaro Sardo,31,Right-Back,Chievo Verona,-500000.0,Summer,2010,2010/2011
Raffaele Ioime,22,Goalkeeper,UTA Arad,0.0,Summer,2010,2010/2011
Giovanni Ricciardo,23,Centre-Forward,SS Milazzo,0.0,Summer,2010,2010/2011
Andrea D'Amico,21,Central Midfield,SS Milazzo,0.0,Summer,2010,2010/2011
Simone Pesce,28,Central Midfield,Ascoli,550,Summer,2010,2010/2011
Thiam Silmon Gueye,20,attack,Lumezzane,0.0,Summer,2010,2010/2011
Rosario Rasà,19,attack,SS Milazzo,0.0,Summer,2010,2010/2011
Maikol Negro,22,Left Winger,ASG Nocerina,0.0,Summer,2010,2010/2011
Marco Di Fatta,22,Centre-Back,SS Milazzo,0.0,Summer,2010,2010/2011
Rosario Bucolo,21,Central Midfield,SS Milazzo,0.0,Summer,2010,2010/2011
Cristian Suarino,20,Defensive Midfield,SS Milazzo,0.0,Summer,2010,2010/2011
Antonino Profeta,22,Central Midfield,Pergocrema,0.0,Summer,2010,2010/2011
Christian Iannelli,24,attack,SS Milazzo,0.0,Summer,2010,2010/2011
Federico Moretti,21,Central Midfield,Ascoli,0.0,Summer,2010,2010/2011
Giuseppe Di Pasquale,21,Right-Back,SS Milazzo,0.0,Summer,2010,2010/2011
Giordano Maccarrone,20,Centre-Back,AS Gubbio,0.0,Summer,2010,2010/2011
Nicola Lanzolla,21,Centre-Back,SS Milazzo,0.0,Summer,2010,2010/2011
Andrea Catellani,22,Centre-Forward,Sassuolo,0.0,Summer,2010,2010/2011
Rocco Benci,20,Centre-Back,SS Milazzo,0.0,Summer,2010,2010/2011
Nicolae Dica,30,Second Striker,Manisaspor,0.0,Summer,2010,2010/2011
Orazio Russo,36,Right Winger,Retired,0.0,Summer,2010,2010/2011
Francesco Lodi,26,Defensive Midfield,Frosinone,1000000.0,Winter,2010,2010/2011
Gonzalo Bergessio,26,Centre-Forward,Saint-Étienne,0.0,Winter,2010,2010/2011
Ezequiel Schelotto,21,Right-Back,Atalanta BC,0.0,Winter,2010,2010/2011
Mirco Antenucci,26,Centre-Forward,Torino,-2800000.0,Winter,2010,2010/2011
Giuseppe Mascara,31,Second Striker,SSC Napoli,-1300000.0,Winter,2010,2010/2011
Pablo Barrientos,25,Right Winger,Estudiantes,-400000.0,Winter,2010,2010/2011
Giuseppe Di Pasquale,21,Right-Back,Paganese,0.0,Winter,2010,2010/2011
Raffaele Imparato,24,Right-Back,Paganese,0.0,Winter,2010,2010/2011
Nicolae Dica,30,Second Striker,Steaua Bucharest,0.0,Winter,2010,2010/2011
Gennaro Delvecchio,32,Central Midfield,Atalanta BC,0.0,Winter,2010,2010/2011
Gonzalo Bergessio,27,Centre-Forward,Saint-Étienne,1900000.0,Summer,2011,2011/2012
Davide Lanzafame,24,Centre-Forward,US Palermo,1000000.0,Summer,2011,2011/2012
Mario Paglialunga,22,Defensive Midfield,Rosario Central,840000.0,Summer,2011,2011/2012
Sergio Almirón,30,Central Midfield,Juventus,400000.0,Summer,2011,2011/2012
David Suazo,31,Centre-Forward,Inter,0.0,Summer,2011,2011/2012
Nicola Legrottaglie,34,Centre-Back,AC Milan,0.0,Summer,2011,2011/2012
Keko Gontán,19,Right Winger,Atl. Madrid B,0.0,Summer,2011,2011/2012
Pietro Terracciano,21,Goalkeeper,ASG Nocerina,0.0,Summer,2011,2011/2012
Matías Silvestre,26,Centre-Back,US Palermo,-8000000.0,Summer,2011,2011/2012
Takayuki Morimoto,23,Centre-Forward,Novara,-2500000.0,Summer,2011,2011/2012
Nicolae Dica,31,Second Striker,CS Mioveni,-300000.0,Summer,2011,2011/2012
Cristian Suarino,21,Defensive Midfield,ASG Nocerina,-100000.0,Summer,2011,2011/2012
Nicola Lanzolla,22,Centre-Back,AC Pisa,0.0,Summer,2011,2011/2012
Andrea D'Amico,22,Central Midfield,Portosummaga,0.0,Summer,2011,2011/2012
Ezequiel Carboni,32,Defensive Midfield,Banfield,0.0,Summer,2011,2011/2012
Raffaele Imparato,24,Right-Back,SS Milazzo,0.0,Summer,2011,2011/2012
Christian Terlizzi,31,Centre-Back,Varese,0.0,Summer,2011,2011/2012
Gianvito Plasmati,28,Centre-Forward,ASG Nocerina,0.0,Summer,2011,2011/2012
Blazej Augustyn,23,Centre-Back,Vicenza,0.0,Summer,2011,2011/2012
Federico Moretti,22,Central Midfield,Grosseto,0.0,Summer,2011,2011/2012
Raphael Martinho,23,Left Midfield,Cesena,0.0,Summer,2011,2011/2012
Ezequiel Schelotto,22,Right-Back,Atalanta BC,0.0,Summer,2011,2011/2012
Gonzalo Bergessio,26,Centre-Forward,Saint-Étienne,0.0,Summer,2011,2011/2012
Osarimen Ebagua,25,Centre-Forward,Torino,0.0,Winter,2011,2011/2012
Vincent Kouadio,21,Centre-Back,SS Milazzo,0.0,Winter,2011,2011/2012
Tom,23,Left-Back,Uberaba,0.0,Winter,2011,2011/2012
Marco Motta,25,Right-Back,Juventus,0.0,Winter,2011,2011/2012
Juan Pablo Carrizo,27,Goalkeeper,Lazio,0.0,Winter,2011,2011/2012
Felipe Seymour,24,Defensive Midfield,Genoa,0.0,Winter,2011,2011/2012
Maxi López,27,Centre-Forward,AC Milan,-1500000.0,Winter,2011,2011/2012
Pablo Ledesma,27,Central Midfield,Boca Juniors,-900000.0,Winter,2011,2011/2012
Mariano Andújar,28,Goalkeeper,Estudiantes,-78000.0,Winter,2011,2011/2012
Gennaro Delvecchio,33,Central Midfield,Lecce,0.0,Winter,2011,2011/2012
Keko Gontán,20,Right Winger,Grosseto,0.0,Winter,2011,2011/2012
Vincent Kouadio,21,Centre-Back,Qormi FC,0.0,Winter,2011,2011/2012
Fabio Sciacca,22,Central Midfield,Grosseto,0.0,Winter,2011,2011/2012
Francesco Nicastro,20,Right Winger,SS Milazzo,0.0,Winter,2011,2011/2012
Alfredo Donnarumma,21,Centre-Forward,Virtus Lanciano,0.0,Winter,2011,2011/2012
Pablo Álvarez,27,Right-Back,Real Zaragoza,0.0,Winter,2011,2011/2012
Alexis Rolín,23,Centre-Back,Nacional,3800000.0,Summer,2012,2012/2013
Lucas Castro,23,Attacking Midfield,Racing Club,2000000.0,Summer,2012,2012/2013
Alberto Frison,24,Goalkeeper,Vicenza,1680000.0,Summer,2012,2012/2013
Mirco Antenucci,27,Centre-Forward,Torino,1100000.0,Summer,2012,2012/2013
Marco Fiore,23,Defensive Midfield,SS Milazzo,250000.0,Summer,2012,2012/2013
Takayuki Morimoto,24,Centre-Forward,Novara,0.0,Summer,2012,2012/2013
Ameth Fall,21,Centre-Forward,Lecco,0.0,Summer,2012,2012/2013
Jean Mbida,22,Central Midfield,Vicenza,0.0,Summer,2012,2012/2013
Francesco Fedato,19,Left Winger,Lucchese,0.0,Summer,2012,2012/2013
Souleymane Doukara,20,Centre-Forward,Vibonese,0.0,Summer,2012,2012/2013
Amidu Salifu,19,Central Midfield,Fiorentina,0.0,Summer,2012,2012/2013
Maxi López,28,Centre-Forward,Sampdoria,-2500000.0,Summer,2012,2012/2013
Mirco Antenucci,27,Centre-Forward,Spezia Calcio,-500000.0,Summer,2012,2012/2013
Cristian Llama,26,Attacking Midfield,Fiorentina,-180000.0,Summer,2012,2012/2013
Raffaele Imparato,25,Right-Back,Vicenza,-100000.0,Summer,2012,2012/2013
Gerardo Strumbo,21,Centre-Back,SS Milazzo,0.0,Summer,2012,2012/2013
Tom,24,Left-Back,FC Koper,0.0,Summer,2012,2012/2013
Tomas Kosicky,26,Goalkeeper,Novara,0.0,Summer,2012,2012/2013
Andrea D'Amico,23,Central Midfield,SS Milazzo,0.0,Summer,2012,2012/2013
Andrea Campagnolo,34,Goalkeeper,Siena,0.0,Summer,2012,2012/2013
Ameth Fall,21,Centre-Forward,Bellaria IM,0.0,Summer,2012,2012/2013
Francesco Fedato,19,Left Winger,Bari,500,Summer,2012,2012/2013
Andrea Parachi,20,defence,Unknown,0.0,Summer,2012,2012/2013
Alessandro Malafronte,21,Centre-Forward,AC Scafatese,0.0,Summer,2012,2012/2013
Cristian Suarino,22,Defensive Midfield,Melfi,0.0,Summer,2012,2012/2013
Davide Lanzafame,25,Centre-Forward,Grosseto,0.0,Summer,2012,2012/2013
Francesco Nicastro,20,Right Winger,Bellaria IM,0.0,Summer,2012,2012/2013
Giordano Maccarrone,22,Centre-Back,Bellaria IM,0.0,Summer,2012,2012/2013
Marco Fiore,23,Defensive Midfield,Bellaria IM,0.0,Summer,2012,2012/2013
Federico Moretti,23,Central Midfield,Modena,0.0,Summer,2012,2012/2013
Andrea Catellani,24,Centre-Forward,Sassuolo,0.0,Summer,2012,2012/2013
Rocco Benci,22,Centre-Back,Melfi,0.0,Summer,2012,2012/2013
Jean Mbida,22,Central Midfield,ND Gorica,0.0,Summer,2012,2012/2013
Raphael Martinho,24,Left Midfield,Hellas Verona,0.0,Summer,2012,2012/2013
Alfredo Donnarumma,21,Centre-Forward,Como,0.0,Summer,2012,2012/2013
David Suazo,32,Centre-Forward,Without Club,0.0,Summer,2012,2012/2013
Marco Motta,26,Right-Back,Juventus,0.0,Summer,2012,2012/2013
Juan Pablo Carrizo,28,Goalkeeper,Lazio,0.0,Summer,2012,2012/2013
Felipe Seymour,24,Defensive Midfield,Genoa,0.0,Summer,2012,2012/2013
Osarimen Ebagua,26,Centre-Forward,Torino,0.0,Summer,2012,2012/2013
Emiliano Tortolano,22,Left Winger,Latina Calcio,200000.0,Winter,2012,2012/2013
Edgar Cani,23,Centre-Forward,Pol. Warsaw,0.0,Winter,2012,2012/2013
Marco Cuomo,21,Defensive Midfield,SS Milazzo,0.0,Winter,2012,2012/2013
Emiliano Tortolano,22,Left Winger,Sorrento,0.0,Winter,2012,2012/2013
Marco Cuomo,21,Defensive Midfield,Melfi,0.0,Winter,2012,2012/2013
Takayuki Morimoto,24,Centre-Forward,Al-Nasr,0.0,Winter,2012,2012/2013
Mario Paglialunga,24,Defensive Midfield,Hércules CF,0.0,Winter,2012,2012/2013
Davide Lanzafame,25,Centre-Forward,Honvéd,0.0,Winter,2012,2012/2013
Marco Fiore,23,Defensive Midfield,Gavorrano,0.0,Winter,2012,2012/2013
Gino Peruzzi,21,Right-Back,Vélez Sarsfield,3720000.0,Summer,2013,2013/2014
Fabián Monzón,26,Left-Back,Olympique Lyon,3300000.0,Summer,2013,2013/2014
Kingsley Boateng,19,Right Winger,Milan U19,500000.0,Summer,2013,2013/2014
Norbert Gyomber,20,Centre-Back,Banska Bystrica,350000.0,Summer,2013,2013/2014
Federico Freire,22,Central Midfield,Vélez Sarsfield,0.0,Summer,2013,2013/2014
Nabila Samba,20,Centre-Back,GC Biaschesi,0.0,Summer,2013,2013/2014
Roberto Cappai,24,Centre-Forward,Arzachena,0.0,Summer,2013,2013/2014
Panagiotis Tachtsidis,22,Defensive Midfield,Genoa,0.0,Summer,2013,2013/2014
Tiberio Guarente,27,Central Midfield,Sevilla FC,0.0,Summer,2013,2013/2014
Jaroslav Plasil,31,Central Midfield,G. Bordeaux,0.0,Summer,2013,2013/2014
Cristiano Biraghi,21,Left-Back,Cittadella,0.0,Summer,2013,2013/2014
Sebastián Leto,26,Left Winger,Without Club,0.0,Summer,2013,2013/2014
Erick Cabalceta,20,Centre-Back,Catania,0.0,Summer,2013,2013/2014
Bruno Petkovic,18,Centre-Forward,Catania,0.0,Summer,2013,2013/2014
Papu Gómez,25,Attacking Midfield,Metalist,-7000000.0,Summer,2013,2013/2014
Andrea Catellani,25,Centre-Forward,Spezia Calcio,-1300000.0,Summer,2013,2013/2014
Raphael Martinho,25,Left Midfield,Hellas Verona,-900000.0,Summer,2013,2013/2014
Alfredo Donnarumma,22,Centre-Forward,Cittadella,-600000.0,Summer,2013,2013/2014
Marco Biagianti,29,Defensive Midfield,AS Livorno,-400000.0,Summer,2013,2013/2014
Takayuki Morimoto,25,Centre-Forward,JEF Utd. Chiba,-300000.0,Summer,2013,2013/2014
Mario Paglialunga,24,Defensive Midfield,Real Zaragoza,-200000.0,Summer,2013,2013/2014
Edgar Cani,24,Centre-Forward,Carpi,-200000.0,Summer,2013,2013/2014
Pietro Terracciano,23,Goalkeeper,AS Avellino,-100000.0,Summer,2013,2013/2014
Cristian Llama,27,Attacking Midfield,Tiburones Rojos,0.0,Summer,2013,2013/2014
Giordano Maccarrone,23,Centre-Back,Parma,0.0,Summer,2013,2013/2014
Blazej Augustyn,25,Centre-Back,Górnik Zabrze,0.0,Summer,2013,2013/2014
Adrián Ricchiuti,35,Second Striker,Virtus Entella,0.0,Summer,2013,2013/2014
Giovanni Marchese,28,Left-Back,Genoa,0.0,Summer,2013,2013/2014
Mirco Antenucci,28,Centre-Forward,Ternana,0.0,Summer,2013,2013/2014
Emiliano Tortolano,23,Left Winger,Catanzaro,0.0,Summer,2013,2013/2014
Ameth Fall,22,Centre-Forward,Rimini,0.0,Summer,2013,2013/2014
Mario Bria,20,Left-Back,FC Sambiase,0.0,Summer,2013,2013/2014
